,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31
AZCAPOTZALCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110176993831741,0.0220353987663482,0.0220353987663482,0.0220353987663482,0.0330530981495223,0.0440707975326964,0.0771238956822187,0.0991592944485669,0.0991592944485669,0.143230091981263,0.165265490747612,0.176283190130786,0.220353987663482,0.308495582728875,0.396637177794268,0.42969027594379,0.473761073476486,0.528849570392357,0.583938067308227,0.705132760523142,0.760221257439013,0.793274355588535,0.815309754354883,0.91446904880345,0.969557545719321,1.04668144140154,1.13482303646693,1.17889383399963,1.26703542906502,1.44331861919581,1.49840711611168,1.64163720809294,1.71876110377516,1.79588499945738,1.86199119575642,1.8730088951396,1.98318588897134,2.11539828156943,2.36880536738243,2.51203545936369,2.56712395627957,2.69933634887765,2.94172573530748,3.21716821988684,3.33836291310175,3.55871690076523,3.73500009089602,3.88924788226046,4.15367266745664,4.5503098452509,4.73761073476486,4.99101782057787,5.29951340330674,5.80632757493275,5.92752226814767,6.1699116545775,6.45637183854002,6.98522140893238,7.64628337192283,7.93274355588535,8.27429223676375,8.52769932257675,8.83619490530563,9.2328320830999,9.4421683713802,9.59641616274464,10.0701772362211,10.3346020214173,10.6651330029125,10.6871684016789,10.8303984936601,11.0948232788563,11.2931418677535,11.4804427572674,11.4804427572674,11.7448675424636,11.9101330332112,12.1635401190242,12.0203100270429,11.6787613461645,12.1304870208747,12.0753985239588,12.1855755177906,12.2296463153233,12.0423454258093,11.9982746282766,12.0533631251925,11.9872569288934,11.8550445362953,11.9982746282766,11.9762392295102,11.7558852418468,11.6787613461645,11.7669029412299,11.7999560393795,11.7118144443141,11.6567259473982,11.579602051716,11.6126551498655,11.7889383399963,11.7448675424636,11.1719471745385,11.2600887696039,11.2380533708376,11.326194965903,11.392301162202,11.2711064689871,11.4584073585011,11.1719471745385,11.1939825733049,11.0838055794731,11.4584073585011,11.7669029412299,11.5906197510992,11.4804427572674,11.2160179720712,11.2380533708376,11.2711064689871,11.0838055794731,11.1939825733049,10.9405754874919,10.8524338924265,10.8303984936601,10.4778321133986,10.7973453955106,10.6761507022957,10.6651330029125,10.8414161930433,10.6651330029125,11.1058409782395,11.2050002726881,11.2270356714544,11.1609294751554,10.885486990576,10.9626108862582,10.9515931868751,11.138894076389,11.0617701807068,10.9515931868751,11.0176993831741,10.7312391992116,10.8303984936601,10.9626108862582,11.2160179720712,11.4143365609684,10.9405754874919,10.7092038004452,10.8414161930433,10.8634515918097,10.8524338924265,10.5439383096976,10.4227436164827,10.2684958251183,10.0371241380716,10.191371929436,10.2684958251183,10.2464604263519,10.3896905183332,10.3896905183332,10.5880091072303,11.1609294751554,11.4914604566506,11.5245135548001,11.5245135548001,11.5134958554169,11.7999560393795,11.8550445362953,12.0974339227252,12.1084516221083,12.0203100270429,12.1635401190242,12.1084516221083,12.3838941066877,12.4500003029867,12.5491595974353,12.4389826036036,12.527124198669,12.5491595974353,12.0753985239588,12.0423454258093,11.9872569288934,11.7448675424636,11.2821241683703,11.1058409782395,10.9736285856414,10.9295577881087,10.6981861010621,10.7422568985947,10.8083630948938,10.8634515918097,11.2490710702208,11.5134958554169,11.6236728492487,11.3812834628188,11.2490710702208,11.3812834628188,11.7558852418468,11.9431861313607,12.0423454258093,12.4830534011363,12.6042480943512,12.5601772968185,12.4279649042204,12.5050887999026,12.6042480943512,12.6262834931175,12.8576551801642,12.8025666832483,12.9568144746127,12.9568144746127,12.8576551801642,12.9788498733791,12.6703542906502,12.7254427875661,13.2763277567248,13.6509295357527,13.794159627734,13.8161950265003,13.6509295357527,14.0365490141638,14.2679207012105,14.7526994740701,15.0281419586495,15.2154428481634,15.6230977253409,16.1629649951164,16.6697791667424,16.7469030624246,17.1655756389852,17.3528765284992,17.7384960069103,18.3003986754522,17.969867693957,18.8733190433772,19.1487615279566,19.1046907304239,19.5123456076013,19.4242040125359,19.5784518039004,20.2064606687413,20.2835845644235,20.8344695335822,21.1319474169279,21.198053613227,21.010752723713,21.0438058218625,20.6802217422178,21.0878766193952,21.1099120181616,21.2090713126101,21.6277438891708,21.5836730916381,22.4430536435256,23.3685403917123,23.5778766799926,23.6880536738243,23.8753545633383,24.426239532497,25.2966377837677,26.0788944399731,26.4094254214683,26.8611510961785,28.0069918320286,30.7614166778221,32.1386291007189,33.603983118681,34.871018547746,37.085576123764,38.0551336694833,39.3331867979315,40.6222576257629,41.2502664906038,43.3766824715564,43.6300895573694,45.1174789740979,45.0073019802662,46.8252223784899,48.9075675619098,49.2491162427882,49.6677888193488,50.3619038804888,50.9788950459466,52.5984968552732,52.1247357817967,50.0423905983768,50.1525675922085,50.626328665685,53.0722579287496,52.7968154441703,52.9620809349179,53.5680544009925,53.0502225299833,52.8959747386189,53.9977446769363
COYOACAN,0.0077499031843344,0.0077499031843344,0.0077499031843344,0.0077499031843344,0.0077499031843344,0.0077499031843344,0.0077499031843344,0.0232497095530034,0.0309996127373379,0.0464994191060068,0.0542493222903413,0.0697491286590102,0.0929988382120136,0.116248547765017,0.154998063686689,0.154998063686689,0.154998063686689,0.162747966871024,0.185997676424027,0.216997289161365,0.278996514636041,0.286746417820375,0.309996127373379,0.340995740110717,0.371995352848055,0.395245062401058,0.418494771954061,0.464994191060068,0.495993803797406,0.557993029272082,0.596742545193754,0.627742157931092,0.681991480221433,0.720740996143106,0.782740221617781,0.829239640723788,0.968737898041809,1.05398683306949,1.17798528401884,1.24773441267785,1.35623305725853,1.49573131457655,1.5964800559729,1.77472782921259,1.93747579608362,2.11572356932331,2.30947114893167,2.4722191158027,2.81321485591341,2.9682129196001,3.13871078965546,3.31695856289515,3.59595507753119,3.75870304440222,3.82845217306123,4.05319936540693,4.20819742909362,4.21594733227795,4.32444597685863,4.69644132970669,4.89018890931505,5.02968716663307,5.33968329400645,5.55668058316782,5.85117690417252,5.99067516149054,6.19992254746758,6.40916993344461,6.68041654489631,6.74241577037099,7.02141228500703,7.06791170411304,7.20740996143106,7.37015792830208,7.5096561856201,7.89715134483682,8.09864882762952,8.24589698813188,8.64114205053293,8.78064030785095,8.64889195371727,8.74189079192928,8.79614011421962,8.82713972695696,8.99763759701232,8.97438788745932,9.02088730656532,9.03638711293399,8.95113817790631,8.88913895243164,9.13713585433034,9.06738672567133,9.17588537025201,9.24563449891102,9.26113430527969,9.26888420846403,9.05963682248699,8.94338827472198,8.93563837153764,8.82713972695696,8.94338827472198,9.11388614477734,9.12938595114601,9.12938595114601,9.09063643522433,8.94338827472198,8.81938982377263,8.84263953332563,8.75739059829795,8.95888808109065,8.82713972695696,8.54814321232092,8.58689272824259,8.70314127600761,8.68764146963894,8.67214166327027,8.52489350276792,8.59464263142693,8.66439176008594,8.71864108237628,8.8813890492473,8.85038943650996,8.80389001740396,8.71864108237628,8.71864108237628,8.62564224416426,8.72639098556061,8.85038943650996,8.77289040466662,9.25338440209536,9.13713585433034,9.29988382120136,9.56338052946873,9.62537975494341,9.85012694728911,10.0051250109758,10.0981238491878,10.3771203638239,10.6096174593539,10.8266147485153,10.8886139739899,10.8188648453309,11.0203623281236,10.9428632962803,11.144360779073,11.2528594236536,11.6171048733174,11.6016050669487,11.58610526058,11.7566031306354,11.283859036391,11.6016050669487,11.493106422368,11.376857874603,11.283859036391,11.0901114567826,10.9351133930959,10.8808640708056,10.8343646516996,10.5708679434322,10.6716166848286,10.7336159103032,10.6483669752756,10.4391195892985,10.4856190084045,10.5476182338792,10.4701192020359,10.2376221065058,10.3383708479022,10.3306209447178,10.7413658134876,10.9351133930959,10.6406170720912,10.8111149421466,10.8343646516996,11.0126124249393,10.8576143612526,10.8266147485153,11.097861359967,11.1288609727043,11.469856712815,11.2451095204693,11.5241060351054,11.655854389239,11.7953526465571,11.679104098792,11.5473557446584,11.6016050669487,11.6403545828704,11.5086062287367,11.4388571000777,11.1598605854416,10.9273634899116,10.8421145548839,10.5553681370635,10.4158698797455,10.3151211383492,10.2841215256118,10.3538706542709,10.0981238491878,10.0128749141601,9.89662636639512,9.9818753014228,9.50913120717839,9.3541331434917,9.33863333712304,9.48588149762539,9.36188304667604,9.27663411164836,9.15263566069901,9.23013469254235,9.27663411164836,9.28438401483269,9.34638324030737,9.45488188488805,9.67187917404942,9.76487801226143,9.5556306262844,9.56338052946873,9.57113043265307,9.5788803358374,9.93537588231679,9.78812772181444,9.74162830270843,9.84237704410478,10.0361246237131,10.2298722033215,10.4701192020359,11.0668617472296,11.4621068096307,11.8806015815847,12.7020913191242,12.8570893828109,12.7950901573362,13.0740866719722,13.2135849292903,13.577830378954,13.8645767967744,14.2520719559911,14.7015663406825,14.7868152757102,15.0038125648715,14.7403158566042,15.4068075304569,15.8175523992267,16.3987951380517,16.5072937826324,16.6235423303974,16.5925427176601,16.243797074365,16.011299978835,16.0267997852037,15.8640518183327,15.9570506565447,16.0965489138627,16.0965489138627,16.174047945706,16.2127974616277,16.3832953316831,16.4530444603421,16.6777916526878,16.9257885545865,17.8402771303379,18.1580231608957,18.1270235481583,18.5687680296654,18.5920177392184,19.1732604780435,19.5065063149699,20.1264985697166,20.9092387913344,21.7927277543485,22.893214006524,24.0324497746212,24.6911915452896,25.6289298305941,26.7371659859539,27.7136537871801,28.3956452674015,29.4108825845493,30.3563707730381,31.0848616723656,32.4875941487301,32.9215887270528,33.9755755601223,34.6808167498967,35.7890529052566,36.9437884797224,37.3777830580451,38.3310211497183,38.7030165025663,38.858014566253,39.4935066273685,39.3927578859721,38.6177675675387,38.8347648567,38.6642669866447,38.4240199879303,38.393020375193,38.4240199879303,38.4705194070363,38.1915228924003,37.9125263777642,37.4475321867042
CUAJIMALPA_DE_MORELOS,0.0,0.0,0.0,0.0218751080083458,0.0218751080083458,0.0437502160166916,0.131250648050075,0.240626188091804,0.284376404108495,0.371876836141878,0.546877700208645,0.634378132242028,0.765628780292103,0.940629644358869,0.962504752367215,1.02813007639225,1.11563050842564,1.18125583245067,1.24688115647571,1.26875626448406,1.2906313724924,1.35625669651744,1.40000691253413,1.40000691253413,1.40000691253413,1.46563223655917,1.46563223655917,1.44375712855082,1.33438158850909,1.33438158850909,1.2906313724924,1.22500604846736,1.20313094045902,1.09375540041729,1.0500051844006,1.02813007639225,1.02813007639225,1.0500051844006,1.15938072444233,1.15938072444233,1.22500604846736,1.35625669651744,1.31250648050075,1.31250648050075,1.44375712855082,1.48750734456751,1.59688288460924,1.72813353265932,1.90313439672608,2.0562601527845,2.0562601527845,2.07813526079285,2.07813526079285,2.20938590884293,2.340636556893,2.40626188091804,2.60313785299315,2.66876317701819,2.80001382506826,2.75626360905157,2.8656391490933,2.88751425710164,2.97501468913503,3.06251512116841,3.32501641726856,3.43439195731029,3.6312679293854,3.60939282137706,3.80626879345217,3.80626879345217,3.78439368544382,3.95939454951059,4.09064519756066,4.55002246573592,4.55002246573592,4.61564778976096,5.03127484191953,5.09690016594457,5.55627743411983,5.53440232611149,5.79690362221163,5.9719044862784,6.14690535034517,6.4969070784787,6.95628434665396,7.39378650682088,7.67816291092937,7.98441442304621,8.20316550312967,8.13754017910463,8.79379341935501,9.16567025549689,9.23129557952192,9.45004665960538,9.40629644358869,9.51567198363042,9.64692263168049,9.23129557952192,9.18754536350523,9.362546227572,9.6031724156638,9.45004665960538,9.42817155159704,9.31879601155531,9.12192003948019,8.8375436353717,8.81566852736335,8.88129385138839,9.0781698234635,9.38442133558034,9.49379687562207,8.85941874338005,8.5969174472799,8.57504233927155,8.72816809532997,8.5969174472799,8.64066766329659,8.96879428342178,9.51567198363042,10.0844247918474,10.1938003318891,10.3469260879476,10.6313024920561,10.7188029240894,10.8719286801479,10.9156788961646,11.0031793281979,10.7844282481145,10.8938037881562,11.0906797602313,10.6969278160811,10.5438020600227,11.068804652223,11.1125548682397,11.4625565963732,11.200055300273,11.5281819203982,11.5938072444233,11.1563050842564,11.5938072444233,12.206310268657,11.8344334325151,11.703182784465,12.271935592682,12.7531879688656,12.6438124288239,12.7531879688656,12.7531879688656,12.7313128608572,12.6656875368322,12.4031862407321,12.6438124288239,13.1250648050075,12.9719390489491,13.3438158850909,13.7156927212328,14.2188202054248,14.6344472575833,14.6563223655917,14.7875730136418,14.1969450974164,13.4969416411494,13.8906935852996,13.8031931532662,13.7594429372495,13.1688150210242,13.1906901290325,13.475066533141,13.6063171811911,13.7375678292412,14.8313232296584,15.2250751738087,15.0063240937252,14.5031966095333,15.1375747417753,15.0938245257586,15.3125756058421,15.750077766009,15.8594533060507,15.6407022259672,16.1000794941425,16.1438297101592,16.5813318703261,17.4563361906599,17.8719632428185,17.8719632428185,18.0469641068853,18.0688392148936,17.6750872707434,18.8125928871774,20.1469744756865,18.9438435352275,18.7469675631523,18.7469675631523,18.6813422391273,17.8719632428185,18.0688392148936,17.0407091385014,16.7344576263845,16.1875799261759,16.5594567623178,16.0125790621091,15.7282026580006,15.4438262538921,14.5250717175416,14.4375712855082,14.3063206374581,13.9563189093246,13.8250682612745,13.7375678292412,13.3438158850909,12.2281853766653,12.6438124288239,11.8563085405234,11.7469330004817,11.8563085405234,11.703182784465,12.0313094045902,12.8844386169157,12.6875626448406,12.7750630768739,12.3594360247154,12.4031862407321,12.4250613487404,12.6875626448406,12.4250613487404,13.2125652370409,13.0375643729741,13.0813145889908,13.2344403450492,13.5188167491577,13.7813180452578,14.2406953134331,14.7438227976251,15.1594498497836,15.1594498497836,14.9406987697002,15.5532017939339,15.3563258218587,15.2688253898254,15.3782009298671,15.3125756058421,15.2688253898254,15.1594498497836,14.9844489857169,15.5969520099505,15.9688288460924,15.5969520099505,15.9907039541008,16.2969554662176,16.1438297101592,16.8875833824429,16.6907074103678,16.4938314382927,15.9688288460924,16.4063310062593,16.4063310062593,16.450081222276,15.7719528740173,15.3344507138504,14.8531983376668,14.6344472575833,15.0938245257586,15.2907004978337,15.9907039541008,17.5657117307017,16.953208706468,16.8657082744346,16.7563327343929,17.0844593545181,17.1500846785431,17.9813387828602,18.221964970952,18.2000898629437,18.2657151869687,18.7032173471357,19.2719701553526,19.7094723155196,19.9938487196281,21.7657324683041,23.3626153529133,24.543871185364,25.4845008297228,26.1188789619649,26.31575493404,26.3376300420483,26.381380258065,27.4970107664907,28.2845146547911,29.1595189751249,29.9032726474087,30.2313992675339,30.5376507796507,30.7564018597342,31.7845319361264,32.5064105004018,32.3751598523518,31.4126550999846,31.9157825841765,33.3814148207357,33.2720392806939,32.5064105004018,32.5720358244269,31.6532812880764
GUSTAVO_A_MADERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081167609042899,0.0081167609042899,0.0081167609042899,0.0121751413564349,0.0162335218085799,0.0284086631650148,0.0324670436171598,0.0405838045214498,0.0487005654257397,0.101459511303624,0.105517891755769,0.117693033112204,0.137984935372929,0.150160076729364,0.174510359442234,0.223210924867974,0.251619588032989,0.300320153458728,0.336845577528033,0.405838045214498,0.446421849735948,0.531647839230992,0.620932209178182,0.677749535508211,0.734566861838241,0.787325807716126,0.860376655854735,0.957777786706215,1.00241997167981,1.05517891755769,1.16475518976561,1.29462336423425,1.36361583192071,1.48942562593721,1.61929380040585,1.76133711623092,1.86279662753455,2.0210734651682,2.21181734641901,2.41879474947841,2.63794729389424,2.78404899017145,2.92609230599653,3.02349343684801,3.20612055719453,3.40498119934964,3.59166670014831,3.77023544004268,3.9975047453628,4.16795672435289,4.47233525826377,4.79294731398322,4.99180795613832,5.1338512719634,5.50722227356074,5.72231643752442,5.86841813380164,6.0632203955046,6.33107350534617,6.4244162557455,6.76532021372568,6.93983057316791,7.20362530255734,7.38625242290386,7.65816391319757,7.96254244710845,8.03559329524706,8.16951985016784,8.64029198261666,8.74175149392028,9.14353115868264,9.15164791958693,9.22064038727339,9.26122419179484,9.4113842685242,9.51284377982783,9.58995300841858,9.70764604153079,9.76852174831296,9.79693041147798,9.81316393328656,9.64271195429647,10.0404332386067,10.1784181739796,10.2230603589532,10.1175424671974,10.076958662676,10.1581262717189,10.162184652171,9.89027316187731,9.86998125961659,9.7360547046958,9.74011308514795,9.59806976932287,9.46008483394994,9.41544264897635,9.23281552862982,9.13947277823049,9.00554622330971,8.91626185336252,8.75392663527672,8.91626185336252,8.83103586386747,8.30344640508862,8.04371005615135,7.90166674032627,7.86108293580482,7.76774018540549,7.62569686958041,7.60134658686754,7.56482116279824,7.5161205973725,7.55670440189395,7.52017897782464,7.50394545601606,7.56887954325038,7.53235411918108,7.39436918380815,7.35784375973884,7.39436918380815,7.4349529883296,7.73527314178833,7.49177031465963,7.51206221692035,7.61758010867612,7.69874771771902,7.90166674032627,7.98283434936917,7.91790026213485,7.99906787117775,7.94630892529987,8.33997182915793,8.3643221118708,8.12487766519424,8.13705280655068,8.02341815389062,8.17357823061998,8.19387013288071,8.32779668780149,8.35214697051437,8.36838049232295,8.4008475359401,8.11676090428996,8.33185506825364,8.26692098101932,8.24257069830645,8.19387013288071,8.06400195841207,8.08835224112494,8.16546146971569,8.14922794790711,8.08835224112494,8.00718463208204,8.0031262516299,8.1573447088114,8.22633717649787,8.35620535096651,8.33591344870578,8.37649725322724,8.39273077503582,8.55100761266947,8.59970817809521,9.00148784285756,9.1678814413955,9.10294735416118,9.15164791958693,9.19629010456052,9.33021665948131,9.46820159485423,9.54936920389713,9.80910555283441,9.98767429272879,10.1865349348839,9.92274020549447,10.3772788161347,10.385395577039,10.4259793815604,10.6775989695934,10.6857157304977,10.6573070673327,10.7262995350192,10.665423828237,10.7181827741149,10.5639643169334,10.4827967078905,10.3651036747783,10.2798776852832,10.2961112070918,10.3975707183954,10.2433522612139,10.2149435980489,10.0729002822238,9.99984943408522,10.1500095108146,10.2068268371446,9.84563097690372,9.93897372730305,9.89027316187731,9.77663850921725,9.84563097690372,9.93491534685091,10.1418927499103,10.3366950116133,10.4990302296991,10.6207816432634,10.6532486868806,10.8277590463228,10.9292185576264,11.0144445471215,10.945452079435,11.140254341138,11.1280791997815,11.0103861666693,11.3107063201281,11.2782392765109,11.4243409727881,11.4283993532403,11.3228814614845,11.6313183758475,11.8058287352897,11.7206027457947,11.9194633879498,11.9722223338277,12.6459134888838,12.8528908919431,12.7149059565702,12.9218833596296,12.9300001205339,13.2222035130883,13.4494728184085,13.6118080364943,13.8066102981972,13.968945516283,14.2976743329068,13.940536853118,14.1759229193424,14.163747777986,14.5046517359662,14.7481545630948,14.8820811180156,15.0850001406229,15.283860782778,15.3528532504645,15.787099958844,15.5395387512631,15.4340208595074,15.5030133271938,15.6978155888968,15.9372600355733,16.0549530686855,15.9819022205469,16.2862807544578,16.4242656898307,16.5825425274644,17.3739267156327,17.6458382059264,17.6133711623092,18.2464785128438,18.4737478181639,19.0053956573949,19.3544163762794,19.6019775838602,20.267551978012,20.54758022921,21.3389644173783,22.2805086822759,23.3113373171208,24.4436254632692,25.4379286740447,26.3632394171338,26.8015445059654,28.4654804913449,29.4191998975989,30.4946707174174,31.9881547238067,32.2965916381697,33.4207630234139,34.1634466461564,35.0400568238197,36.1520530677075,36.614708439252,37.1017140935094,38.0513751193113,38.5018553494994,39.2851227767634,39.134962700034,38.7169495134631,38.6601321871331,38.8062338834103,38.5099721104037,38.4693883058822,38.6885408502981,38.461271544978,37.9783242711727,37.6008948891232,37.4142093883246
