dates,ACONCHI,AGUA_PRIETA,ALAMOS,ALTAR,ARIVECHI,ARIZPE,BACADEHUACHI,BACANORA,BACERAC,BACOACHI,BACUM,BANAMICHI,BAVIACORA,BAVISPE,BENJAMIN_HILL,CABORCA,CAJEME,CANANEA,CARBO,LA_COLORADA,CUCURPE,CUMPAS,DIVISADEROS,EMPALME,ETCHOJOA,FRONTERAS,GRANADOS,GUAYMAS,HERMOSILLO,HUACHINERA,HUASABAS,HUATABAMPO,HUEPAC,IMURIS,MAGDALENA,MAZATAN,MOCTEZUMA,NACO,NACORI_CHICO,NACOZARI_DE_GARCIA,NAVOJOA,NOGALES,ONAVAS,OPODEPE,OQUITOA,PITIQUITO,PUERTO_PENASCO,QUIRIEGO,RAYON,ROSARIO,SAHUARIPA,SAN_FELIPE_DE_JESUS,SAN_JAVIER,SAN_LUIS_RIO_COLORADO,SAN_MIGUEL_DE_HORCASITAS,SAN_PEDRO_DE_LA_CUEVA,SANTA_ANA,SANTA_CRUZ,SARIC,SOYOPA,SUAQUI_GRANDE,TEPACHE,TRINCHERAS,TUBUTAMA,URES,VILLA_HIDALGO,VILLA_PESQUEIRA,YECORA,GENERAL_PLUTARCO_ELIAS_CALLES,BENITO_JUAREZ,SAN_IGNACIO_RIO_MUERTO
2020-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109096891567727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0179842465194188,0,0,0,0,0,0,0,0,0,0,0,0.119633223677521,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0109096891567727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0179842465194188,0,0,0,0,0,0,0,0,0,0,0,0.119633223677521,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0109096891567727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612999763382091,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,0,0,0,0,0,0,0,0,0,0,0.143559868413025,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0109096891567727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612999763382091,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,0,0,0,0,0,0,0,0,0,0,0.143559868413025,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0109096891567727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612999763382091,0,0,0.288172396254335,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.191413157884033,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0109096891567727,0,0,0,0,0,0,0,0,0,0,0,0.00508607598709418,0,0,0.0612999763382091,0,0,0.288172396254335,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.191413157884033,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0,0.0101721519741884,0,0,0.0612999763382091,0,0,0.288172396254335,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.239266447355041,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0,0.0203443039483767,0,0,0.0612999763382091,0,0,0.288172396254335,0,0,0,0,0,0.0579352961232307,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.311046381561553,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0,0.0254303799354709,0,0,0.0612999763382091,0,0,0.288172396254335,0,0,0,0,0,0.0579352961232307,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.334973026297057,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0,0.0356025319096593,0,0,0.0612999763382091,0,0,0.288172396254335,0,0,0,0,0,0.0579352961232307,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.382826315768066,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0,0.0356025319096593,0,0,0.122599952676418,0,0,0.288172396254335,0,0,0,0,0,0.0579352961232307,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.430679605239074,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0,0.0457746838838477,0,0,0.122599952676418,0,0,0.288172396254335,0,0,0,0,0,0.0579352961232307,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.454606249974578,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534313049741339,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0,0.0457746838838477,0,0,0.122599952676418,0,0,0.288172396254335,0,0,0,0,0,0.0579352961232307,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.502459539445586,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106862609948268,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0.0303570935268659,0.0457746838838477,0,0,0.122599952676418,0,0,0.288172396254335,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.52638618418109,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106862609948268,0.0218193783135453,0,0,0,0,0,0,0,0,0,0,0.0303570935268659,0.0457746838838477,0,0,0.122599952676418,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.550312828916594,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0508607598709418,0,0,0.183899929014627,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.550312828916594,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0508607598709418,0,0,0.245199905352837,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.598166118387603,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.055946835858036,0,0,0.245199905352837,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0179842465194188,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.622092763123107,0,0,0,0,2.31385071035217,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-18,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.055946835858036,0,0,0.306499881691046,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0359684930388377,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.669946052594115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-19,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0610329118451302,0,0,0.306499881691046,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0539527395582565,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.717799342065123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-20,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0610329118451302,0,0,0.306499881691046,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0539527395582565,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.693872697329619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-21,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0762911398064128,0,0,0.306499881691046,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0719369860776754,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.717799342065123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-22,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106862609948268,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0915493677676953,0,0,0.306499881691046,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0719369860776754,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.741725986800627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-23,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0915493677676953,0,0,0.245199905352837,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0539527395582565,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.765652631536131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-24,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.0966354437547895,0,0,0.245199905352837,0,0,0.144086198127168,0,0,0,0,0,0.0289676480616153,0.0539527395582565,0,1.95320129692566,0,0,0,0,0,0,0,0,0,0.813505921007139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-25,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.0218193783135453,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.106807595728978,0,0,0.245199905352837,0,0,0,0,0,0,0,0,0.0289676480616153,0.0539527395582565,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.765652631536131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-26,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160293914922402,0.032729067470318,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0303570935268659,0.111893671716072,0,0,0.245199905352837,0,0,0,0,0,0,0,0,0.0579352961232307,0.0539527395582565,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.765652631536131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-27,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213725219896536,0.0436387566270907,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0607141870537317,0.111893671716072,0,0,0.306499881691046,0,0.379858388792658,0,0,0,0,0,0,0.0579352961232307,0.107905479116513,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.813505921007139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-28,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26715652487067,0.0545484457838634,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0607141870537317,0.106807595728978,0,0,0.306499881691046,0,0.379858388792658,0,0,0,0,0,0,0.0289676480616153,0.107905479116513,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.765652631536131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-29,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320587829844803,0.0545484457838634,0,0,0,0,0,0,0,0.0776705665058109,0,0,0.0910712805805976,0.101721519741884,0,0,0.306499881691046,0,0.379858388792658,0,0,0,0,0,0,0.0289676480616153,0.107905479116513,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.765652631536131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-04-30,0,0.0517998103090946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320587829844803,0.0545484457838634,0,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.121428374107463,0.0915493677676953,0,0,0.306499881691046,0,0.379858388792658,0,0,0,0,0,0,0.0289676480616153,0.179842465194189,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.813505921007139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-01,0,0.103599620618189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320587829844803,0.0763678240974087,0.120704285364243,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.121428374107463,0.0966354437547895,0,0,0.245199905352837,0,0.379858388792658,0,0,0,0,0,0,0.0289676480616153,0.179842465194189,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.837432565742644,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-02,0,0.103599620618189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320587829844803,0.098187202410954,0.241408570728487,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.151785467634329,0.0966354437547895,0,0,0.245199905352837,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.0289676480616153,0.215810958233026,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.837432565742644,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-03,0,0.103599620618189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374019134818937,0.141825959038045,0.241408570728487,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.182142561161195,0.0966354437547895,0,0,0.245199905352837,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.0289676480616153,0.251779451271864,0,0,0,0,0.075960770819518,0,0,0,0,0,0,0.837432565742644,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-04,0,0.103599620618189,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.320587829844803,0.16364533735159,0.603521426821216,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.182142561161195,0.116979747703166,0,0,0.245199905352837,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.0289676480616153,0.287747944310702,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.909212499949156,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-05,0,0.103599620618189,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.427450439793071,0.185464715665135,0.603521426821216,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.182142561161195,0.12206582369026,0,0,0.245199905352837,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.115870592246461,0.30573219083012,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.909212499949156,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-06,0,0.103599620618189,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.374019134818937,0.196374404821908,0.72422571218546,0.962778965205168,0,0,0,0,0,0.0776705665058109,0,0,0.182142561161195,0.127151899677355,0,0,0.183899929014627,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.173805888369692,0.30573219083012,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.93313914468466,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-07,0,0.155399430927284,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.374019134818937,0.240013161448999,0.72422571218546,0.962778965205168,0,0,0,0,0,0.0776705665058109,0,0,0.182142561161195,0.127151899677355,0,0,0.122599952676418,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.231741184492923,0.323716437349539,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.957065789420164,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,0,0
2020-05-08,0,0.155399430927284,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.374019134818937,0.294561607232862,0.965634282913946,0.962778965205168,0,0,0,0,0,0.0776705665058109,0,0,0.182142561161195,0.127151899677355,0,0,0.122599952676418,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.260708832554538,0.341700683868958,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.980992434155668,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,0,0.155399430927284,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.427450439793071,0.294561607232862,0.965634282913946,0.962778965205168,0,0,0,0,0,0.0776705665058109,0,0,0.212499654688061,0.132237975664449,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.347611776739384,0.341700683868958,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.93313914468466,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,0,0.155399430927284,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.480881744767205,0.316380985546407,0.965634282913946,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.212499654688061,0.127151899677355,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.43451472092423,0.359684930388377,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.909212499949156,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,0,0.155399430927284,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.480881744767205,0.338200363859953,0.965634282913946,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.212499654688061,0.152582279612826,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.521417665109076,0.413637669946634,0,0,0,0,0.227882312458554,0,0,0,0,0,0,1.00491907889117,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,0,0.207199241236379,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.480881744767205,0.370929431330271,0.965634282913946,0.962778965205168,0,0,0,0,0,0.155341133011622,0,0,0.273213841741793,0.152582279612826,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.521417665109076,0.46759040950489,0,0,0,0,0.227882312458554,0,0,0,0,0,0,0.957065789420164,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,0,0.207199241236379,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.480881744767205,0.403658498800589,0.965634282913946,0.962778965205168,0,0,0,0,0.0925882203710751,0.155341133011622,0,0,0.303570935268659,0.167840507574108,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.521417665109076,0.557511642101984,0,0,0,0,0.227882312458554,0,0,0,0,0,0,1.00491907889117,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0.439047092191108,0
2020-05-14,0,0.310798861854568,0,0.501675596492284,0,0,0,0,0,0,0,0,0,0,0,0.427450439793071,0.458206944584452,1.08633856827819,0.962778965205168,0,0,0,0,0.0925882203710751,0.233011699517433,0,0,0.303570935268659,0.188184811522485,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.521417665109076,0.611464381660241,0,0,0,0,0.303843083278072,0,0,0,0,0,0,1.05277236836218,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0.439047092191108,0
2020-05-15,0,0.310798861854568,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.427450439793071,0.534574768681861,1.08633856827819,0.962778965205168,0,0,0,0,0.0925882203710751,0.233011699517433,0,0,0.36428512232239,0.208529115470862,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.579352961232307,0.719369860776754,0,0,0,0,0.303843083278072,0,0,0,0,0,0,1.1484789473042,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0.658570638286663,0
2020-05-16,0,0.362598672163662,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.534313049741339,0.589123214465724,1.08633856827819,0.962778965205168,0,0,0,0,0.0925882203710751,0.388352832529055,0,0,0.36428512232239,0.203443039483767,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.724191201540384,0.755338353815592,0,0,0,0,0.227882312458554,0,0,0,0,0,0,1.22025888151071,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0.878094184382217,0
2020-05-17,0,0.414398482472757,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.587744354715473,0.621852281936042,1.08633856827819,0.962778965205168,0,0,0,0,0.0925882203710751,0.388352832529055,0,0,0.424999309376122,0.223787343432144,0,0,0.0612999763382091,0,0.379858388792658,0,0,0.920530593834286,0,0,0,0.81109414572523,0.809291093373848,0,0,0,0,0.227882312458554,0,0,0,0,0,0,1.41167203939474,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,0.878094184382217,0
2020-05-18,0,0.517998103090947,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.587744354715473,0.709129795190224,1.08633856827819,0.962778965205168,0,0,0,0,0.0925882203710751,0.388352832529055,0,0,0.394642215849256,0.264475951328898,0,0,0.122599952676418,0,0,0,0,0.920530593834286,0,0,0,0.984900034094922,0.881228079451524,0,0,0,0,0.227882312458554,0,0,0.985901607019619,0,0,0,1.38774539465924,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0,1.09761773047777,0
2020-05-19,0,0.517998103090947,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.534313049741339,0.77458793013086,1.20704285364243,0.962778965205168,0,0,0,0,0.18517644074215,0.388352832529055,0,0,0.424999309376122,0.274648103303086,0,0,0.183899929014627,0,0,0,0,0.920530593834286,0,0,0,1.01386768215654,0.989133558568037,0,0,0,0,0.227882312458554,0,0,0.985901607019619,0,0,0,1.43559868413025,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,1.09761773047777,0
2020-05-20,0,0.466198292781852,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.480881744767205,0.850955754228268,1.20704285364243,0.962778965205168,0,0,0,0,0.18517644074215,0.466023399034866,0,0,0.394642215849256,0.310250635212745,0,0,0.245199905352837,0,0,0.144086198127168,0,0.920530593834286,0,0,0,1.15870592246461,1.06107054464571,0,0,0,0,0.227882312458554,0,0,0.985901607019619,0,0,0,1.53130526307226,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,1.31714127657333,0
2020-05-21,0,0.466198292781852,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.480881744767205,0.970962334952768,1.20704285364243,0,0,0,0,0,0.18517644074215,0.388352832529055,0,0,0.394642215849256,0.366197471070781,0,0,0.245199905352837,0,0,0.288172396254335,0,0.920530593834286,0,0,0,1.41941475501915,1.06107054464571,13.0463144161774,0,0,0,0.227882312458554,0,0,0.985901607019619,0,0,0,1.50737861833676,0,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,0.349446302333952,1.31714127657333,0
2020-05-22,0,0.414398482472757,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.480881744767205,1.06914953736372,1.08633856827819,0,0,0,0,0,0.18517644074215,0.388352832529055,0,0,0.394642215849256,0.427230382915911,0,0,0.245199905352837,0,0,0.288172396254335,0,0.920530593834286,0,0,0,1.53528534726561,1.18696027028164,13.0463144161774,0,0,0,0.303843083278072,0,0,0.985901607019619,0,0,0,1.48345197360125,0,0,0,0,0,0,0,0,0,0,0.557078236067473,0,0,0,0.349446302333952,1.31714127657333,0
2020-05-23,0,0.414398482472757,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.641175659689607,1.13460767230436,0.965634282913946,0,0,0,0,0,0.18517644074215,0.388352832529055,0,0,0.394642215849256,0.49843544673523,0,0,0.245199905352837,0,0,0.288172396254335,0,0,0,0,0,1.62218829145046,1.31284999591758,13.0463144161774,0,0,0,0.303843083278072,0,0,0.985901607019619,0,0,0,1.62701184201428,0,0,0,0,0,0,0,0,0,0,0.557078236067473,0,0,0,0.349446302333952,1.31714127657333,0
2020-05-24,0,0.414398482472757,0,0.501675596492284,0,0,0,0,0,0,0.205688944836282,0,0,0,0,0.587744354715473,1.1564270506179,0.965634282913946,0.962778965205168,0,0,0,0,0.18517644074215,0.388352832529055,0,0,0.394642215849256,0.55946835858036,0,0,0.245199905352837,0,0,0.432258594381503,0,0,0,0,0,1.82496182788177,1.34881848895641,13.0463144161774,0,0,0,0.303843083278072,0,0,0.985901607019619,0,0,0,1.65093848674978,0,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,1.53666482266888,0
