dates,AGUASCALIENTES,BAJA_CALIFORNIA,BAJA_CALIFORNIA_SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS,CHIHUAHUA,CDMX,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN,MORELOS,NAYARIT,NUEVO_LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA_ROO,SAN_LUIS_POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ,YUCATAN,ZACATECAS
2021-02-04,12.0,12.0,28.0,11.0,5.0,33.0,7.0,2.0,20.0,242,6.0,130.0,39.0,44.0,127.0,281.0,62.0,37.0,21.0,88.0,34.0,95.0,45.0,14.0,48.0,31.0,29.0,8.0,21.0,25.0,70.0,16.0
2021-02-05,14.0,14.0,21.0,7.0,6.0,31.0,6.0,9.0,23.0,266,17.0,120.0,40.0,43.0,100.0,261.0,66.0,31.0,13.0,85.0,44.0,87.0,37.0,7.0,44.0,27.0,24.0,16.0,28.0,22.0,65.0,20.0
2021-02-06,16.0,16.0,14.0,8.0,3.0,20.0,10.0,5.0,15.0,226,4.0,109.0,24.0,50.0,96.0,228.0,59.0,33.0,13.0,59.0,21.0,98.0,40.0,7.0,33.0,29.0,19.0,10.0,13.0,24.0,55.0,11.0
2021-02-07,18.0,18.0,26.0,10.0,2.0,21.0,6.0,4.0,16.0,178,17.0,90.0,27.0,37.0,80.0,222.0,35.0,37.0,15.0,37.0,17.0,69.0,25.0,10.0,21.0,26.0,13.0,5.0,14.0,27.0,49.0,21.0
2021-02-08,21.0,21.0,23.0,10.0,6.0,17.0,9.0,5.0,34.0,263,14.0,100.0,48.0,52.0,99.0,278.0,49.0,32.0,5.0,91.0,24.0,104.0,31.0,10.0,41.0,33.0,16.0,6.0,30.0,29.0,70.0,22.0
2021-02-09,17.0,17.0,21.0,19.0,0.0,21.0,6.0,8.0,16.0,222,10.0,97.0,35.0,32.0,82.0,241.0,47.0,41.0,17.0,79.0,25.0,104.0,40.0,7.0,22.0,31.0,30.0,11.0,19.0,20.0,85.0,25.0
2021-02-10,20.0,20.0,18.0,10.0,7.0,30.0,6.0,8.0,21.0,222,17.0,82.0,44.0,36.0,98.0,234.0,35.0,29.0,15.0,73.0,33.0,92.0,30.0,10.0,32.0,17.0,23.0,13.0,17.0,17.0,68.0,26.0
2021-02-11,18.0,18.0,20.0,13.0,2.0,30.0,5.0,5.0,21.0,194,11.0,62.0,41.0,39.0,81.0,224.0,44.0,32.0,9.0,47.0,29.0,93.0,31.0,7.0,25.0,20.0,17.0,10.0,20.0,16.0,56.0,19.0
2021-02-12,11.0,11.0,19.0,11.0,2.0,14.0,5.0,4.0,18.0,224,7.0,49.0,20.0,30.0,77.0,202.0,41.0,37.0,7.0,46.0,40.0,74.0,31.0,3.0,23.0,32.0,20.0,10.0,26.0,22.0,47.0,21.0
2021-02-13,7.0,7.0,10.0,1.0,3.0,13.0,13.0,1.0,21.0,177,8.0,53.0,14.0,28.0,48.0,204.0,38.0,28.0,9.0,37.0,13.0,67.0,27.0,8.0,16.0,17.0,14.0,7.0,15.0,10.0,52.0,19.0
2021-02-14,9.0,9.0,18.0,11.0,4.0,17.0,7.0,2.0,18.0,182,15.0,65.0,26.0,32.0,55.0,163.0,35.0,25.0,8.0,46.0,21.0,85.0,27.0,8.0,25.0,28.0,9.0,10.0,16.0,22.0,39.0,14.0
2021-02-15,12.0,12.0,19.0,4.0,6.0,25.0,11.0,1.0,15.0,213,11.0,76.0,32.0,29.0,87.0,204.0,43.0,31.0,6.0,60.0,33.0,108.0,38.0,15.0,24.0,34.0,23.0,10.0,3.0,17.0,47.0,16.0
2021-02-16,18.0,18.0,16.0,6.0,5.0,25.0,9.0,8.0,25.0,238,4.0,62.0,20.0,25.0,66.0,194.0,38.0,45.0,10.0,53.0,29.0,74.0,30.0,12.0,24.0,25.0,11.0,8.0,13.0,13.0,48.0,18.0
2021-02-17,11.0,11.0,11.0,9.0,4.0,18.0,5.0,5.0,26.0,201,10.0,51.0,26.0,33.0,53.0,205.0,46.0,25.0,5.0,60.0,34.0,78.0,33.0,9.0,30.0,24.0,7.0,9.0,17.0,14.0,44.0,20.0
2021-02-18,18.0,18.0,13.0,9.0,2.0,10.0,6.0,7.0,22.0,184,6.0,67.0,16.0,26.0,54.0,213.0,23.0,32.0,12.0,36.0,33.0,80.0,23.0,3.0,25.0,30.0,11.0,4.0,11.0,16.0,45.0,12.0
2021-02-19,8.0,8.0,7.0,8.0,3.0,17.0,10.0,5.0,20.0,187,11.0,43.0,18.0,32.0,56.0,179.0,39.0,33.0,7.0,56.0,30.0,86.0,41.0,5.0,22.0,17.0,7.0,14.0,16.0,14.0,42.0,19.0
2021-02-20,10.0,10.0,15.0,6.0,5.0,17.0,6.0,6.0,20.0,193,3.0,32.0,16.0,21.0,43.0,178.0,31.0,20.0,4.0,40.0,23.0,65.0,33.0,7.0,19.0,17.0,3.0,9.0,8.0,12.0,36.0,15.0
2021-02-21,8.0,8.0,11.0,3.0,4.0,17.0,7.0,5.0,15.0,180,9.0,36.0,11.0,23.0,46.0,171.0,28.0,26.0,1.0,46.0,19.0,71.0,20.0,8.0,21.0,20.0,8.0,7.0,8.0,7.0,29.0,14.0
2021-02-22,10.0,10.0,12.0,14.0,4.0,18.0,4.0,2.0,21.0,212,7.0,58.0,32.0,18.0,57.0,159.0,38.0,43.0,8.0,62.0,44.0,74.0,36.0,9.0,17.0,20.0,10.0,9.0,11.0,24.0,40.0,22.0
2021-02-23,17.0,17.0,8.0,5.0,0.0,17.0,4.0,2.0,19.0,184,6.0,51.0,13.0,24.0,69.0,188.0,31.0,27.0,10.0,71.0,21.0,81.0,29.0,7.0,24.0,25.0,7.0,8.0,10.0,14.0,39.0,19.0
2021-02-24,14.0,14.0,10.0,7.0,2.0,22.0,6.0,3.0,17.0,203,6.0,45.0,15.0,33.0,64.0,156.0,24.0,32.0,10.0,46.0,31.0,74.0,29.0,4.0,20.0,22.0,10.0,7.0,16.0,8.0,37.0,17.0
2021-02-25,10.0,10.0,10.0,9.0,0.0,24.0,3.0,4.0,23.0,169,5.0,56.0,22.0,28.0,46.0,149.0,26.0,30.0,12.0,57.0,23.0,107.0,37.0,8.0,20.0,16.0,8.0,5.0,18.0,16.0,31.0,18.0
2021-02-26,13.0,13.0,13.0,3.0,3.0,18.0,8.0,2.0,24.0,168,3.0,53.0,17.0,20.0,46.0,173.0,30.0,38.0,5.0,44.0,25.0,97.0,39.0,5.0,18.0,23.0,8.0,8.0,11.0,16.0,44.0,19.0
2021-02-27,4.0,4.0,4.0,4.0,3.0,9.0,4.0,3.0,15.0,179,2.0,38.0,21.0,24.0,41.0,144.0,35.0,33.0,5.0,21.0,15.0,62.0,29.0,2.0,18.0,24.0,3.0,12.0,6.0,12.0,32.0,24.0
2021-02-28,7.0,7.0,9.0,1.0,4.0,18.0,4.0,3.0,19.0,165,8.0,40.0,21.0,25.0,44.0,166.0,31.0,36.0,5.0,35.0,20.0,59.0,23.0,6.0,14.0,18.0,9.0,7.0,8.0,9.0,24.0,16.0
2021-03-01,13.0,13.0,5.0,7.0,5.0,24.0,6.0,8.0,31.0,181,8.0,48.0,17.0,25.0,50.0,189.0,31.0,39.0,7.0,51.0,31.0,94.0,46.0,5.0,22.0,20.0,9.0,15.0,11.0,13.0,52.0,21.0
2021-03-02,18.0,18.0,15.0,5.0,0.0,17.0,4.0,4.0,23.0,211,6.0,42.0,25.0,26.0,52.0,164.0,42.0,25.0,5.0,54.0,23.0,65.0,39.0,6.0,17.0,18.0,11.0,11.0,15.0,17.0,34.0,19.0
2021-03-03,7.0,7.0,14.0,8.0,4.0,18.0,4.0,4.0,29.0,219,5.0,33.0,24.0,22.0,61.0,196.0,31.0,40.0,2.0,44.0,35.0,93.0,43.0,6.0,26.0,20.0,7.0,9.0,8.0,14.0,34.0,22.0
2021-03-04,12.0,12.0,13.0,6.0,5.0,14.0,4.0,3.0,22.0,190,5.0,29.0,24.0,25.0,46.0,149.0,35.0,39.0,3.0,58.0,23.0,72.0,28.0,6.0,14.0,12.0,10.0,14.0,10.0,16.0,30.0,20.0
2021-03-05,7.0,7.0,7.0,6.0,4.0,8.0,3.0,1.0,12.0,166,2.0,33.0,30.0,21.0,43.0,163.0,40.0,40.0,5.0,50.0,27.0,59.0,31.0,5.0,18.0,21.0,11.0,8.0,7.0,5.0,44.0,19.0
2021-03-06,8.0,8.0,9.0,3.0,2.0,11.0,3.0,2.0,25.0,154,4.0,19.0,15.0,22.0,26.0,112.0,22.0,26.0,8.0,31.0,27.0,58.0,26.0,2.0,9.0,22.0,10.0,6.0,12.0,10.0,30.0,14.0
2021-03-07,10.0,10.0,14.0,5.0,1.0,9.0,4.0,4.0,14.0,140,4.0,26.0,14.0,20.0,41.0,148.0,29.0,41.0,6.0,34.0,22.0,55.0,28.0,3.0,17.0,20.0,7.0,4.0,13.0,6.0,34.0,18.0
2021-03-08,3.0,3.0,10.0,10.0,9.0,10.0,6.0,6.0,37.0,186,16.0,20.0,23.0,33.0,41.0,180.0,33.0,53.0,3.0,30.0,27.0,75.0,34.0,2.0,12.0,17.0,7.0,9.0,18.0,8.0,45.0,26.0
2021-03-09,10.0,10.0,7.0,6.0,2.0,8.0,2.0,2.0,20.0,167,6.0,32.0,21.0,17.0,29.0,159.0,25.0,38.0,4.0,36.0,29.0,94.0,27.0,5.0,19.0,12.0,14.0,15.0,10.0,8.0,34.0,19.0
2021-03-10,15.0,15.0,8.0,4.0,1.0,14.0,3.0,6.0,14.0,148,10.0,40.0,11.0,27.0,31.0,136.0,18.0,29.0,5.0,30.0,24.0,62.0,45.0,4.0,14.0,14.0,3.0,11.0,8.0,6.0,38.0,20.0
2021-03-11,5.0,5.0,10.0,3.0,2.0,11.0,2.0,3.0,20.0,144,4.0,29.0,19.0,23.0,26.0,126.0,21.0,35.0,7.0,41.0,29.0,74.0,34.0,5.0,12.0,16.0,9.0,3.0,10.0,10.0,32.0,18.0
2021-03-12,11.0,11.0,7.0,4.0,2.0,6.0,2.0,5.0,20.0,135,6.0,26.0,23.0,21.0,36.0,127.0,30.0,43.0,4.0,35.0,21.0,62.0,43.0,3.0,20.0,16.0,13.0,8.0,10.0,7.0,19.0,13.0
2021-03-13,5.0,5.0,4.0,5.0,4.0,6.0,2.0,1.0,22.0,115,2.0,23.0,15.0,11.0,36.0,125.0,11.0,30.0,3.0,20.0,8.0,62.0,25.0,3.0,8.0,14.0,9.0,10.0,6.0,14.0,21.0,17.0
2021-03-14,5.0,5.0,7.0,3.0,1.0,9.0,4.0,6.0,21.0,127,4.0,24.0,19.0,6.0,28.0,91.0,13.0,26.0,8.0,21.0,21.0,51.0,28.0,4.0,4.0,16.0,11.0,4.0,10.0,12.0,22.0,14.0
2021-03-15,10.0,10.0,5.0,4.0,1.0,8.0,1.0,2.0,22.0,132,7.0,30.0,17.0,21.0,28.0,107.0,34.0,41.0,2.0,26.0,20.0,55.0,35.0,11.0,16.0,21.0,8.0,14.0,11.0,12.0,25.0,14.0
2021-03-16,18.0,18.0,7.0,9.0,2.0,6.0,3.0,3.0,21.0,163,9.0,25.0,15.0,14.0,24.0,128.0,24.0,36.0,6.0,38.0,10.0,71.0,23.0,7.0,18.0,22.0,14.0,11.0,10.0,14.0,35.0,18.0
2021-03-17,8.0,8.0,1.0,4.0,1.0,13.0,3.0,3.0,20.0,143,9.0,29.0,16.0,22.0,30.0,125.0,22.0,38.0,5.0,37.0,12.0,57.0,20.0,7.0,23.0,17.0,9.0,8.0,13.0,8.0,36.0,23.0
2021-03-18,6.0,6.0,7.0,1.0,4.0,6.0,1.0,2.0,19.0,139,9.0,19.0,18.0,20.0,24.0,127.0,24.0,33.0,2.0,18.0,24.0,60.0,23.0,8.0,16.0,12.0,9.0,10.0,7.0,6.0,25.0,18.0
2021-03-19,7.0,7.0,5.0,8.0,2.0,6.0,10.0,3.0,18.0,147,6.0,25.0,22.0,20.0,33.0,109.0,23.0,31.0,3.0,23.0,18.0,50.0,20.0,6.0,9.0,19.0,13.0,11.0,7.0,8.0,23.0,13.0
2021-03-20,5.0,5.0,5.0,5.0,0.0,5.0,3.0,0.0,32.0,108,2.0,24.0,13.0,12.0,26.0,74.0,20.0,25.0,6.0,12.0,15.0,45.0,14.0,7.0,7.0,11.0,6.0,8.0,8.0,10.0,18.0,12.0
2021-03-21,6.0,6.0,3.0,3.0,2.0,4.0,2.0,4.0,26.0,102,5.0,30.0,13.0,14.0,24.0,132.0,24.0,26.0,3.0,11.0,14.0,55.0,25.0,5.0,3.0,12.0,10.0,7.0,7.0,8.0,27.0,17.0
2021-03-22,6.0,6.0,11.0,8.0,1.0,17.0,2.0,1.0,38.0,135,10.0,24.0,15.0,26.0,22.0,130.0,18.0,18.0,6.0,33.0,14.0,74.0,31.0,8.0,15.0,22.0,10.0,12.0,6.0,12.0,30.0,26.0
2021-03-23,8.0,8.0,6.0,9.0,0.0,11.0,3.0,4.0,37.0,149,7.0,23.0,21.0,22.0,18.0,105.0,26.0,41.0,3.0,32.0,20.0,49.0,18.0,7.0,13.0,16.0,3.0,6.0,10.0,11.0,27.0,17.0
2021-03-24,6.0,6.0,8.0,8.0,0.0,8.0,1.0,3.0,34.0,126,11.0,27.0,12.0,23.0,13.0,121.0,26.0,24.0,5.0,15.0,15.0,62.0,18.0,11.0,11.0,20.0,13.0,9.0,7.0,9.0,30.0,26.0
2021-03-25,7.0,7.0,10.0,2.0,6.0,6.0,3.0,1.0,26.0,134,11.0,23.0,9.0,18.0,34.0,112.0,22.0,17.0,2.0,27.0,15.0,48.0,20.0,2.0,8.0,13.0,10.0,12.0,11.0,8.0,28.0,12.0
2021-03-26,3.0,3.0,11.0,7.0,2.0,8.0,2.0,3.0,24.0,127,5.0,28.0,5.0,20.0,29.0,114.0,16.0,23.0,0.0,27.0,16.0,54.0,15.0,10.0,8.0,17.0,14.0,4.0,8.0,0.0,26.0,19.0
2021-03-27,3.0,3.0,5.0,1.0,3.0,7.0,1.0,4.0,26.0,108,9.0,13.0,7.0,6.0,29.0,94.0,21.0,19.0,3.0,18.0,12.0,49.0,21.0,6.0,9.0,9.0,8.0,4.0,7.0,3.0,20.0,14.0
2021-03-28,6.0,6.0,8.0,6.0,1.0,5.0,4.0,3.0,22.0,120,10.0,32.0,15.0,11.0,20.0,78.0,16.0,22.0,3.0,13.0,17.0,48.0,9.0,4.0,12.0,13.0,9.0,1.0,4.0,5.0,11.0,14.0
2021-03-29,6.0,6.0,13.0,7.0,5.0,12.0,4.0,2.0,50.0,116,8.0,25.0,20.0,25.0,24.0,137.0,31.0,28.0,5.0,42.0,19.0,68.0,17.0,5.0,16.0,20.0,20.0,7.0,4.0,6.0,21.0,18.0
2021-03-30,14.0,14.0,13.0,5.0,4.0,9.0,1.0,5.0,32.0,108,6.0,17.0,13.0,17.0,21.0,128.0,20.0,29.0,1.0,27.0,16.0,57.0,12.0,6.0,6.0,15.0,7.0,11.0,10.0,7.0,25.0,14.0
2021-03-31,7.0,7.0,12.0,7.0,3.0,5.0,1.0,7.0,28.0,106,3.0,18.0,15.0,17.0,22.0,99.0,20.0,23.0,1.0,24.0,17.0,41.0,12.0,11.0,8.0,20.0,9.0,7.0,10.0,6.0,13.0,10.0
2021-04-01,9.0,9.0,10.0,5.0,4.0,5.0,3.0,4.0,22.0,86,3.0,18.0,13.0,18.0,22.0,77.0,14.0,13.0,3.0,18.0,11.0,42.0,14.0,4.0,5.0,19.0,9.0,6.0,2.0,5.0,25.0,16.0
2021-04-02,6.0,6.0,6.0,4.0,3.0,5.0,3.0,1.0,28.0,103,3.0,20.0,15.0,15.0,28.0,100.0,21.0,28.0,4.0,8.0,8.0,41.0,16.0,6.0,11.0,14.0,14.0,5.0,6.0,8.0,11.0,13.0
2021-04-03,5.0,5.0,7.0,5.0,3.0,11.0,1.0,1.0,40.0,76,4.0,21.0,11.0,16.0,25.0,90.0,9.0,7.0,2.0,17.0,20.0,47.0,16.0,10.0,6.0,24.0,8.0,6.0,9.0,8.0,19.0,16.0
2021-04-04,8.0,8.0,5.0,3.0,6.0,7.0,0.0,0.0,46.0,63,4.0,12.0,11.0,12.0,29.0,88.0,15.0,19.0,2.0,6.0,11.0,48.0,15.0,2.0,13.0,16.0,10.0,12.0,7.0,3.0,17.0,13.0
2021-04-05,11.0,11.0,5.0,14.0,2.0,13.0,3.0,0.0,37.0,87,10.0,20.0,27.0,20.0,32.0,115.0,27.0,25.0,7.0,24.0,18.0,63.0,19.0,5.0,10.0,19.0,17.0,9.0,10.0,6.0,30.0,11.0
2021-04-06,9.0,9.0,9.0,5.0,4.0,5.0,4.0,5.0,36.0,75,8.0,25.0,14.0,15.0,31.0,100.0,22.0,16.0,4.0,20.0,9.0,50.0,13.0,10.0,9.0,26.0,9.0,8.0,9.0,10.0,27.0,23.0
2021-04-07,11.0,11.0,10.0,11.0,4.0,10.0,1.0,4.0,35.0,108,4.0,27.0,19.0,22.0,18.0,97.0,26.0,25.0,4.0,16.0,12.0,52.0,23.0,5.0,12.0,22.0,11.0,7.0,9.0,8.0,20.0,12.0
2021-04-08,6.0,6.0,8.0,4.0,2.0,4.0,1.0,1.0,25.0,92,5.0,12.0,14.0,13.0,26.0,85.0,21.0,22.0,6.0,11.0,13.0,65.0,13.0,6.0,13.0,10.0,11.0,3.0,9.0,9.0,16.0,15.0
2021-04-09,10.0,10.0,9.0,1.0,3.0,3.0,3.0,4.0,32.0,89,3.0,13.0,15.0,13.0,26.0,104.0,19.0,17.0,4.0,11.0,10.0,46.0,13.0,12.0,8.0,13.0,15.0,5.0,14.0,7.0,15.0,8.0
2021-04-10,9.0,9.0,5.0,7.0,1.0,3.0,3.0,3.0,31.0,81,5.0,13.0,12.0,11.0,30.0,98.0,21.0,19.0,3.0,9.0,9.0,41.0,13.0,11.0,12.0,9.0,9.0,5.0,1.0,1.0,13.0,12.0
2021-04-11,15.0,15.0,4.0,4.0,2.0,6.0,1.0,1.0,36.0,67,3.0,12.0,9.0,19.0,20.0,83.0,17.0,19.0,2.0,9.0,3.0,33.0,6.0,7.0,6.0,14.0,8.0,8.0,3.0,6.0,15.0,8.0
2021-04-12,18.0,18.0,5.0,7.0,4.0,9.0,2.0,2.0,46.0,91,3.0,12.0,22.0,23.0,23.0,114.0,22.0,26.0,5.0,22.0,16.0,57.0,10.0,12.0,13.0,12.0,12.0,11.0,12.0,2.0,24.0,18.0
2021-04-13,7.0,7.0,9.0,5.0,2.0,10.0,1.0,2.0,34.0,77,10.0,13.0,16.0,16.0,23.0,101.0,11.0,22.0,5.0,23.0,11.0,38.0,18.0,12.0,5.0,15.0,11.0,6.0,12.0,5.0,11.0,15.0
2021-04-14,8.0,8.0,8.0,4.0,1.0,2.0,1.0,2.0,39.0,80,3.0,5.0,17.0,15.0,24.0,85.0,11.0,12.0,4.0,12.0,14.0,42.0,10.0,10.0,2.0,12.0,10.0,6.0,5.0,4.0,20.0,15.0
2021-04-15,8.0,8.0,9.0,7.0,3.0,5.0,3.0,1.0,31.0,77,7.0,16.0,9.0,14.0,26.0,101.0,17.0,18.0,2.0,15.0,13.0,31.0,8.0,7.0,11.0,7.0,16.0,7.0,8.0,2.0,19.0,22.0
2021-04-16,8.0,8.0,9.0,2.0,1.0,9.0,2.0,5.0,36.0,59,5.0,5.0,20.0,15.0,21.0,72.0,16.0,23.0,8.0,21.0,12.0,39.0,9.0,9.0,5.0,10.0,6.0,12.0,15.0,5.0,14.0,6.0
2021-04-17,5.0,5.0,5.0,7.0,1.0,7.0,2.0,3.0,26.0,58,4.0,9.0,10.0,14.0,24.0,68.0,15.0,11.0,2.0,14.0,7.0,34.0,14.0,11.0,6.0,7.0,12.0,3.0,4.0,3.0,15.0,7.0
2021-04-18,7.0,7.0,8.0,7.0,3.0,2.0,3.0,1.0,26.0,67,4.0,8.0,12.0,8.0,21.0,66.0,14.0,13.0,4.0,8.0,7.0,20.0,13.0,8.0,6.0,14.0,8.0,3.0,7.0,2.0,9.0,16.0
2021-04-19,12.0,12.0,11.0,4.0,3.0,4.0,4.0,5.0,42.0,73,6.0,12.0,19.0,18.0,19.0,78.0,20.0,17.0,9.0,14.0,15.0,46.0,9.0,18.0,4.0,11.0,15.0,13.0,11.0,10.0,18.0,16.0
2021-04-20,3.0,3.0,15.0,7.0,2.0,8.0,1.0,2.0,34.0,60,8.0,8.0,8.0,10.0,18.0,68.0,16.0,18.0,6.0,15.0,6.0,33.0,13.0,7.0,10.0,14.0,6.0,13.0,12.0,6.0,17.0,12.0
2021-04-21,9.0,9.0,8.0,4.0,2.0,6.0,3.0,5.0,34.0,63,5.0,8.0,14.0,13.0,20.0,55.0,16.0,15.0,3.0,17.0,10.0,47.0,9.0,13.0,5.0,16.0,5.0,10.0,10.0,9.0,22.0,17.0
2021-04-22,9.0,9.0,9.0,3.0,2.0,5.0,1.0,3.0,40.0,42,3.0,11.0,10.0,12.0,11.0,65.0,16.0,12.0,3.0,14.0,12.0,27.0,12.0,12.0,4.0,15.0,10.0,4.0,11.0,2.0,13.0,17.0
2021-04-23,13.0,13.0,9.0,2.0,4.0,4.0,1.0,1.0,26.0,44,3.0,5.0,11.0,8.0,14.0,42.0,12.0,13.0,2.0,15.0,9.0,37.0,12.0,12.0,4.0,14.0,5.0,8.0,11.0,1.0,22.0,7.0
2021-04-24,6.0,6.0,8.0,4.0,1.0,4.0,4.0,3.0,31.0,40,5.0,10.0,9.0,6.0,20.0,63.0,11.0,9.0,3.0,15.0,8.0,28.0,7.0,9.0,8.0,12.0,5.0,8.0,9.0,7.0,17.0,10.0
2021-04-25,11.0,11.0,12.0,4.0,3.0,3.0,1.0,1.0,33.0,33,4.0,7.0,4.0,4.0,15.0,47.0,12.0,13.0,1.0,16.0,6.0,26.0,13.0,8.0,2.0,9.0,8.0,1.0,9.0,2.0,14.0,10.0
2021-04-26,8.0,8.0,14.0,4.0,1.0,8.0,0.0,1.0,44.0,46,7.0,14.0,14.0,9.0,17.0,56.0,14.0,17.0,4.0,25.0,13.0,37.0,17.0,14.0,9.0,12.0,10.0,5.0,9.0,10.0,16.0,12.0
2021-04-27,9.0,9.0,6.0,10.0,3.0,3.0,1.0,5.0,26.0,53,8.0,12.0,9.0,8.0,13.0,66.0,9.0,12.0,3.0,17.0,7.0,29.0,16.0,13.0,3.0,7.0,8.0,8.0,19.0,4.0,20.0,15.0
2021-04-28,6.0,6.0,9.0,7.0,2.0,7.0,1.0,6.0,29.0,52,5.0,6.0,12.0,6.0,14.0,62.0,18.0,15.0,4.0,9.0,6.0,25.0,11.0,12.0,6.0,11.0,2.0,10.0,3.0,4.0,11.0,14.0
2021-04-29,8.0,8.0,8.0,8.0,1.0,6.0,0.0,2.0,29.0,47,2.0,7.0,12.0,12.0,12.0,56.0,16.0,12.0,7.0,8.0,6.0,18.0,16.0,10.0,4.0,8.0,7.0,7.0,9.0,1.0,15.0,9.0
2021-04-30,9.0,9.0,6.0,3.0,2.0,5.0,4.0,3.0,25.0,42,2.0,6.0,10.0,7.0,9.0,45.0,10.0,17.0,5.0,14.0,12.0,41.0,13.0,18.0,10.0,6.0,2.0,6.0,10.0,5.0,10.0,17.0
2021-05-01,2.0,2.0,9.0,2.0,1.0,5.0,0.0,3.0,31.0,43,2.0,5.0,3.0,5.0,8.0,36.0,13.0,9.0,0.0,8.0,6.0,20.0,6.0,10.0,3.0,5.0,4.0,3.0,8.0,1.0,12.0,9.0
2021-05-02,4.0,4.0,5.0,3.0,2.0,1.0,0.0,2.0,20.0,33,2.0,5.0,8.0,6.0,9.0,30.0,12.0,9.0,2.0,13.0,1.0,11.0,6.0,11.0,4.0,6.0,6.0,6.0,11.0,5.0,9.0,14.0
2021-05-03,8.0,8.0,16.0,5.0,3.0,5.0,0.0,4.0,31.0,49,4.0,5.0,11.0,9.0,11.0,48.0,7.0,13.0,2.0,14.0,11.0,32.0,11.0,12.0,5.0,8.0,8.0,10.0,13.0,5.0,14.0,20.0
2021-05-04,5.0,5.0,6.0,7.0,1.0,6.0,1.0,4.0,15.0,39,7.0,8.0,5.0,4.0,17.0,53.0,17.0,8.0,3.0,13.0,6.0,27.0,6.0,12.0,6.0,11.0,4.0,7.0,11.0,4.0,15.0,12.0
2021-05-05,11.0,11.0,9.0,8.0,3.0,5.0,4.0,2.0,23.0,36,5.0,9.0,5.0,3.0,16.0,39.0,15.0,16.0,3.0,12.0,10.0,27.0,8.0,20.0,4.0,16.0,4.0,1.0,11.0,3.0,8.0,14.0
2021-05-06,5.0,5.0,8.0,4.0,2.0,6.0,1.0,1.0,16.0,45,4.0,6.0,8.0,4.0,13.0,35.0,12.0,12.0,7.0,12.0,8.0,14.0,2.0,13.0,5.0,10.0,4.0,6.0,12.0,1.0,11.0,13.0
2021-05-07,3.0,3.0,13.0,5.0,3.0,2.0,3.0,1.0,18.0,34,5.0,3.0,6.0,6.0,14.0,47.0,11.0,15.0,4.0,22.0,12.0,12.0,4.0,15.0,13.0,9.0,8.0,9.0,21.0,1.0,8.0,6.0
2021-05-08,9.0,9.0,9.0,5.0,6.0,6.0,4.0,0.0,17.0,28,1.0,7.0,11.0,2.0,12.0,34.0,13.0,5.0,2.0,11.0,5.0,23.0,5.0,14.0,3.0,7.0,3.0,6.0,13.0,2.0,13.0,6.0
2021-05-09,5.0,5.0,10.0,4.0,1.0,2.0,6.0,2.0,12.0,29,1.0,2.0,6.0,2.0,16.0,36.0,2.0,6.0,2.0,15.0,1.0,17.0,12.0,19.0,2.0,6.0,4.0,4.0,11.0,2.0,13.0,13.0
2021-05-10,5.0,5.0,9.0,9.0,1.0,3.0,1.0,2.0,20.0,37,2.0,6.0,4.0,0.0,16.0,57.0,7.0,14.0,5.0,12.0,4.0,16.0,3.0,11.0,4.0,9.0,6.0,3.0,12.0,4.0,13.0,9.0
2021-05-11,10.0,10.0,15.0,9.0,0.0,4.0,4.0,1.0,24.0,23,2.0,2.0,7.0,8.0,13.0,38.0,9.0,7.0,1.0,14.0,4.0,15.0,4.0,21.0,3.0,8.0,8.0,7.0,20.0,0.0,7.0,16.0
2021-05-12,5.0,5.0,9.0,4.0,6.0,6.0,2.0,4.0,15.0,27,2.0,5.0,9.0,6.0,10.0,27.0,13.0,7.0,2.0,14.0,5.0,12.0,4.0,23.0,3.0,8.0,6.0,6.0,15.0,0.0,21.0,12.0
2021-05-13,7.0,7.0,11.0,4.0,0.0,4.0,1.0,5.0,10.0,23,3.0,7.0,5.0,3.0,5.0,40.0,11.0,5.0,3.0,17.0,5.0,19.0,3.0,19.0,6.0,8.0,6.0,9.0,15.0,3.0,8.0,15.0
2021-05-14,3.0,3.0,8.0,7.0,1.0,4.0,1.0,3.0,15.0,25,4.0,3.0,4.0,4.0,12.0,34.0,12.0,7.0,8.0,15.0,4.0,21.0,6.0,17.0,3.0,7.0,3.0,10.0,18.0,0.0,17.0,11.0
2021-05-15,3.0,3.0,6.0,3.0,3.0,3.0,1.0,2.0,15.0,32,4.0,2.0,4.0,2.0,4.0,24.0,8.0,6.0,4.0,12.0,7.0,15.0,4.0,15.0,1.0,11.0,5.0,2.0,17.0,5.0,15.0,17.0
2021-05-16,2.0,2.0,8.0,3.0,3.0,4.0,2.0,3.0,17.0,21,1.0,7.0,6.0,6.0,10.0,19.0,9.0,4.0,0.0,7.0,3.0,6.0,3.0,15.0,7.0,4.0,7.0,3.0,16.0,2.0,15.0,11.0
2021-05-17,6.0,6.0,14.0,6.0,1.0,4.0,3.0,1.0,16.0,29,3.0,6.0,11.0,2.0,6.0,20.0,14.0,9.0,4.0,22.0,7.0,11.0,4.0,22.0,6.0,12.0,7.0,7.0,21.0,2.0,11.0,13.0
