dates,AZCAPOTZALCO,COYOACAN,CUAJIMALPA_DE_MORELOS,GUSTAVO_A_MADERO,IZTACALCO,IZTAPALAPA,LA_MAGDALENA_CONTRERAS,MILPA_ALTA,ALVARO_OBREGON,TLAHUAC,TLALPAN,XOCHIMILCO,BENITO_JUAREZ,CUAUHTEMOC,MIGUEL_HIDALGO,VENUSTIANO_CARRANZA
2020-03-20,0,0.0309996127373379,0.0656253240250374,0.0202919022607249,0.082366555883649,0.0596701960809342,0.0384610798871244,0,0.0188183612255947,0.0242760487768938,0.0272136834754704,0,0.0438730563824713,0,0.0804239953032387,0.0643929930120724
2020-03-21,0.0220353987663482,0.0387495159216723,0.0656253240250374,0.0202919022607249,0.082366555883649,0.0674532651349691,0.0384610798871244,0,0.0250911483007929,0.0242760487768938,0.0272136834754704,0.0323076097990273,0.0548413204780891,0.034893162370795,0.0804239953032387,0.0965894895181086
2020-03-22,0.0330530981495223,0.0387495159216723,0.0656253240250374,0.0243502827128699,0.105899857564692,0.0778306905403489,0.0576916198306866,0,0.0313639353759912,0.0242760487768938,0.034017104344338,0.0430768130653697,0.0548413204780891,0.034893162370795,0.0804239953032387,0.118053820522133
2020-03-23,0.0330530981495223,0.0387495159216723,0.0656253240250374,0.0284086631650148,0.117666508405213,0.108962966756488,0.0576916198306866,0.0311877706513722,0.0439095095263876,0.0242760487768938,0.034017104344338,0.0538460163317121,0.0658095845737069,0.0436164529634937,0.0919131374894156,0.171714648032193
2020-03-24,0.0550884969158705,0.0387495159216723,0.0875004320333832,0.0365254240693048,0.164733111767298,0.155661381080698,0.0769221597742488,0.0311877706513722,0.0439095095263876,0.0364140731653406,0.034017104344338,0.0861536261307394,0.0658095845737069,0.06978632474159,0.0919131374894156,0.203911144538229
2020-03-25,0.0771238956822187,0.0619992254746758,0.0875004320333832,0.0487005654257397,0.223566365969904,0.176416231891458,0.0769221597742488,0.0311877706513722,0.0501822966015859,0.0364140731653406,0.034017104344338,0.0969228293970818,0.0767778486693247,0.06978632474159,0.103402279675593,0.236107641044265
2020-03-26,0.0991592944485669,0.0697491286590102,0.109375540041729,0.0568173263300297,0.223566365969904,0.212737220810287,0.0576916198306866,0.0311877706513722,0.0627278707519823,0.0485520975537875,0.0476239460820732,0.0969228293970818,0.0987143768605603,0.0959561965196862,0.11489142186177,0.25757197204829
2020-03-27,0.121194693214915,0.0929988382120136,0.175000864066766,0.0649340872343196,0.294166271013032,0.238680784323737,0.0576916198306866,0.0311877706513722,0.0752734449023788,0.0485520975537875,0.068034208688676,0.0969228293970818,0.109682640956178,0.122126068297782,0.126380564047946,0.289768468554326
2020-03-28,0.132212392598089,0.108498644580683,0.218751080083458,0.0852259894950445,0.329466223534596,0.267218704188531,0.0576916198306866,0.0311877706513722,0.0878190190527753,0.0485520975537875,0.0748376295575436,0.107692032663424,0.142587433243032,0.148295940075879,0.160847990606477,0.300500634056338
2020-03-29,0.143230091981263,0.116248547765017,0.218751080083458,0.109576272207914,0.329466223534596,0.277596129593911,0.0576916198306866,0.0311877706513722,0.100364593203172,0.0485520975537875,0.0816410504264112,0.129230439196109,0.186460489625503,0.148295940075879,0.183826274978831,0.31123279955835
