"dates","AMEALCO_DE_BONFIL","PINAL_DE_AMOLES","ARROYO_SECO","CADEREYTA_DE_MONTES","COLON","CORREGIDORA","EZEQUIEL_MONTES","HUIMILPAN","JALPAN_DE_SERRA","LANDA_DE_MATAMOROS","EL_MARQUES","PEDRO_ESCOBEDO","PENAMILLER","QUERETARO","SAN_JOAQUIN","SAN_JUAN_DEL_RIO","TEQUISQUIAPAN","TOLIMAN"
"2020-05-04","0.0712422728849772","0","0","0.0689381796873653","0","0.0448038007960291","0.105489571828377","0","0","0","0.0822194651294915","0.0615201380019736","0","0.181444431032677","0","0.0959403788109917","0","0"
"2020-05-05","0.0712422728849772","0","0","0.0689381796873653","0","0.0224019003980146","0.105489571828377","0","0","0","0.0822194651294915","0.0615201380019736","0","0.190516652584311","0","0.0959403788109917","0.0659534461005355","0"
"2020-05-06","0.0712422728849772","0","0","0.0689381796873653","0","0.0224019003980146","0.105489571828377","0","0","0","0.0822194651294915","0.123040276003947","0","0.204124984911762","0","0.0959403788109917","0.0659534461005355","0"
"2020-05-07","0.142484545769954","0","0","0.0689381796873653","0","0.0224019003980146","0.105489571828377","0","0","0","0.0822194651294915","0.123040276003947","0","0.217733317239212","0","0.0799503156758264","0.0659534461005355","0"
"2020-05-08","0.142484545769954","0","0","0.0689381796873653","0","0.0448038007960291","0","0","0","0","0.0616645988471187","0.184560414005921","0","0.222269428015029","0","0.0959403788109917","0.0659534461005355","0"
"2020-05-09","0.142484545769954","0","0","0.0689381796873653","0","0.0448038007960291","0","0","0.174154436671351","0","0.0822194651294915","0.184560414005921","0","0.226805538790846","0","0.0959403788109917","0.0659534461005355","0"
"2020-05-10","0.213726818654932","0","0","0.0689381796873653","0.0709450807035766","0.0448038007960291","0","0","0.174154436671351","0","0.0822194651294915","0.184560414005921","0","0.258558314221565","0","0.0959403788109917","0.0659534461005355","0"
"2020-05-11","0.213726818654932","0","0","0.137876359374731","0.0709450807035766","0.0896076015920582","0","0","0.174154436671351","0","0.0822194651294915","0.184560414005921","0","0.276702757324832","0","0.143910568216488","0.0659534461005355","0.170579766510416"
"2020-05-12","0.213726818654932","0","0","0.206814539062096","0.0709450807035766","0.112009501990073","0","0","0.174154436671351","0","0.0822194651294915","0.184560414005921","0","0.290311089652283","0","0.175890694486818","0.0659534461005355","0.170579766510416"
"2020-05-13","0.213726818654932","0","0","0.206814539062096","0.141890161407153","0.0896076015920582","0","0","0.174154436671351","0","0.0822194651294915","0.184560414005921","0","0.308455532755551","0","0.191880757621983","0.0659534461005355","0.170579766510416"
"2020-05-14","0.213726818654932","0","0","0.344690898436827","0.141890161407153","0.0896076015920582","0","0","0.174154436671351","0","0.0822194651294915","0.246080552007894","0","0.322063865083002","0","0.207870820757149","0.131906892201071","0.170579766510416"
"2020-05-15","0.213726818654932","0","0","0.344690898436827","0.141890161407153","0.134411402388087","0","0","0.174154436671351","0","0.102774331411864","0.307600690009868","0","0.340208308186269","0","0.239850947027479","0.263813784402142","0.170579766510416"
"2020-05-16","0.213726818654932","0","0","0.413629078124192","0.141890161407153","0.156813302786102","0","0","0.174154436671351","0","0.123329197694237","0.369120828011841","0","0.362888862065354","0","0.30381119956814","0.263813784402142","0.170579766510416"
"2020-05-17","0.142484545769954","0","0","0.413629078124192","0.141890161407153","0.156813302786102","0","0","0.174154436671351","0","0.14388406397661","0.369120828011841","0","0.385569415944438","0","0.30381119956814","0.263813784402142","0.170579766510416"
"2020-05-18","0.142484545769954","0","0","0.413629078124192","0.21283524211073","0.156813302786102","0","0","0.174154436671351","0","0.205548662823729","0.430640966013815","0","0.444538856030058","0","0.335791325838471","0.263813784402142","0.170579766510416"
"2020-05-19","0.142484545769954","0","0","0.482567257811557","0.21283524211073","0.179215203184116","0","0.129371461690523","0.174154436671351","0","0.226103529106102","0.553681242017762","0","0.503508296115678","0","0.383761515243967","0.263813784402142","0.170579766510416"
"2020-05-20","0.142484545769954","0","0","0.551505437498923","0.21283524211073","0.179215203184116","0","0.258742923381045","0.174154436671351","0","0.226103529106102","0.676721518021709","0","0.526188849994763","0","0.367771452108802","0.329767230502677","0.170579766510416"
"2020-05-21","0.142484545769954","0","0","0.551505437498923","0.21283524211073","0.179215203184116","0","0.258742923381045","0.174154436671351","0","0.246658395388475","0.738241656023683","0","0.557941625425482","0","0.383761515243967","0.395720676603213","0.170579766510416"
"2020-05-22","0.142484545769954","0","0","0.620443617186288","0.21283524211073","0.179215203184116","0","0.258742923381045","0.174154436671351","0","0.267213261670848","0.738241656023683","0","0.571549957752932","0","0.383761515243967","0.461674122703748","0.170579766510416"
"2020-05-23","0.142484545769954","0","0","0.620443617186288","0.21283524211073","0.179215203184116","0","0.258742923381045","0.174154436671351","0","0.246658395388475","0.676721518021709","0","0.567013846977115","0","0.431731704649463","0.461674122703748","0.170579766510416"
