dates,Alto_Biobio,Antuco,Arauco,Cabrero,Canete,Chiguayante,Concepcion,Contulmo,Coronel,Curanilahue,Florida,Hualpen,Hualqui,Laja,Lebu,Los_Alamos,Los_Angeles,Lota,Mulchen,Nacimiento,Negrete,Penco,Quilaco,Quilleco,San_Pedro_de_la_Paz,San_Rosendo,Santa_Barbara,Santa_Juana,Talcahuano,Tirua,Tome,Tucapel,Yumbel
2020-04-27,0.702864171498858,0,0,2.32477042892014,0,1.35785834403952,1.64002230430334,0,0.18922127498052,0.281004647816875,1.60861574593523,1.81129888242859,2.18094183973349,1.39627752412069,0,0.211414702624079,0.30508965822331,0.104085349986989,0,1.70408844900686,0.91320448018118,1.24144714538779,0,0.474671527303106,1.17492475586043,0,0.979010025062657,0.644415016158706,1.95474318433679,0,2.02706702051149,0.313180188221293,0.215159260884907
2020-04-28,0.702864171498858,0,0,2.32477042892014,0,1.30563302311493,1.62002203229964,0,0.0756885099922079,0.281004647816875,1.60861574593523,1.66443681088033,2.18094183973349,1.39627752412069,0,0.211414702624079,0.239713302889744,0.104085349986989,0,1.36327075920549,0.91320448018118,1.24144714538779,0,0.474671527303106,1.04437756076482,0,0.979010025062657,0.644415016158706,1.80437832400319,0,1.78381897805011,0.313180188221293,0.215159260884907
2020-04-29,0.702864171498858,0,0,2.47975512418149,0,1.25340770219033,1.60002176029594,0,0.0378442549961039,0.281004647816875,1.60861574593523,1.6154827870309,2.36268699304461,1.39627752412069,0,0.211414702624079,0.1961290660007,0.104085349986989,0,1.02245306940411,0.91320448018118,1.33694307964838,0,0.474671527303106,0.913830365669221,0,0.979010025062657,0.644415016158706,1.71415940780303,0,1.62165361640919,0.313180188221293,0.215159260884907
2020-04-30,0.702864171498858,0,0,2.1697857336588,0,1.14895706034114,1.52002067228114,0,0.0756885099922079,0.281004647816875,1.60861574593523,1.41966669163322,2.36268699304461,1.39627752412069,0,0.211414702624079,0.1961290660007,0.104085349986989,0,0.852044224503429,0.91320448018118,1.33694307964838,0,0.474671527303106,0.88119356689532,0,0.979010025062657,0.644415016158706,1.68408643573631,0,1.62165361640919,0.313180188221293,0.215159260884907
2020-05-01,0.702864171498858,0,0,1.85981634313612,0,1.09673173941654,1.44001958426635,0,0.113532764988312,0.281004647816875,1.60861574593523,1.32175864393438,2.36268699304461,1.39627752412069,0,0.211414702624079,0.1961290660007,0.104085349986989,0,0.852044224503429,0.91320448018118,1.33694307964838,0,0.474671527303106,0.88119356689532,0,0.979010025062657,0.644415016158706,1.71415940780303,0,1.62165361640919,0.313180188221293,0.215159260884907
2020-05-02,0.702864171498858,0,0,1.70483164787477,0,1.14895706034114,1.42001931226265,0,0.113532764988312,0.281004647816875,1.60861574593523,1.22385059623553,2.36268699304461,1.39627752412069,0,0.211414702624079,0.1961290660007,0.104085349986989,0,0.681635379602743,0.45660224009059,1.24144714538779,0,0.474671527303106,0.88119356689532,0,0.979010025062657,0.644415016158706,1.71415940780303,0,1.45948825476827,0.313180188221293,0.215159260884907
2020-05-03,0.702864171498858,0,0,1.54984695261343,0,1.35785834403952,1.38001876825525,0,0.113532764988312,0.281004647816875,1.20646180945142,1.12594254853669,2.18094183973349,1.19680930638917,0,0.211414702624079,0.1961290660007,0,0.153406937982177,0.511226534702057,0.45660224009059,1.24144714538779,0,0.474671527303106,0.848556768121419,0,0.652673350041771,0.644415016158706,1.71415940780303,0,1.21624021230689,0,0.215159260884907
2020-05-04,0.702864171498858,0,0,1.39486225735209,0,1.46230898588872,1.26001713623305,0,0.151377019984416,0.281004647816875,0.804307872967615,1.07698852468727,2.18094183973349,1.19680930638917,0,0.211414702624079,0.1961290660007,0.104085349986989,0.153406937982177,0.511226534702057,0,1.05045527686659,0,0.474671527303106,0.848556768121419,0,0.326336675020886,0.644415016158706,1.59386751953615,0,1.05407485066597,0,0.430318521769814
2020-05-05,0.702864171498858,0,0.123113440417404,1.39486225735209,0,1.51453430681332,0.900012240166466,0,0.227065529976624,0.281004647816875,0.402153936483807,1.02803450083785,2.18094183973349,0.997341088657639,0,0.211414702624079,0.174336947556177,0.208170699973979,0.153406937982177,0.511226534702057,0,0.954959342605989,0,0.474671527303106,0.848556768121419,0,0.326336675020886,0.644415016158706,1.23299185473552,0,1.05407485066597,0,0.645477782654721
2020-05-06,0,0,0.246226880834808,1.70483164787477,0,1.51453430681332,0.54000734409988,0,0.302754039968831,0.281004647816875,0,1.02803450083785,1.99919668642236,1.19680930638917,0,0.211414702624079,0.130752710667133,0.416341399947957,0.153406937982177,0.681635379602743,0,0.85946340834539,0,0.474671527303106,0.848556768121419,0,0.326336675020886,0.644415016158706,0.932262134068317,0,1.05407485066597,0,0.645477782654721
2020-05-07,0,1.10587662840334,0.369340321252211,1.85981634313612,0.128689694400583,1.51453430681332,0.400005440073985,0,0.378442549961039,0.281004647816875,0,1.02803450083785,1.63570637980012,1.19680930638917,0,0.211414702624079,0.130752710667133,0.624512099921936,0.306813875964354,0.852044224503429,0,0.763967474084791,0,0.474671527303106,0.848556768121419,0,0.326336675020886,0.644415016158706,0.962335106135037,0,1.05407485066597,0,0.860637043539628
2020-05-08,0,1.10587662840334,0.615567202087019,2.01480103839746,0.128689694400583,1.56675962773791,0.340004624062887,0,0.416286804957143,0.281004647816875,0,1.02803450083785,1.27221607317787,1.59574574185222,0,0.211414702624079,0.152544829111655,0.832682799895915,0.306813875964354,1.02245306940411,0,0.763967474084791,0,0.474671527303106,0.88119356689532,0,0.326336675020886,0.644415016158706,0.992408078201756,0,1.05407485066597,0,1.07579630442454
2020-05-09,0,1.10587662840334,0.861794082921827,2.01480103839746,0.128689694400583,1.61898494866251,0.340004624062887,0,0.416286804957143,0.281004647816875,0,1.02803450083785,1.09047091986674,1.99468217731528,0.175716042874714,0.211414702624079,0.1961290660007,1.04085349986989,0.460220813946532,1.1928619143048,0.45660224009059,0.668471539824192,0,0.474671527303106,0.913830365669221,0,0.326336675020886,0.644415016158706,0.962335106135037,0,1.21624021230689,0,1.29095556530944
2020-05-10,0,2.21175325680667,0.98490752333923,2.01480103839746,0.128689694400583,1.7234355905117,0.380005168070286,0,0.454131059953247,0.281004647816875,0,1.07698852468727,1.27221607317787,2.59308683050986,0.175716042874714,0.211414702624079,0.239713302889744,1.14493884985688,0.460220813946532,1.53367960410617,0.91320448018118,0.668471539824192,0,0,0.913830365669221,0,0.652673350041771,0.322207508079353,0.902189162001597,0,1.54057093558873,0,1.50611482619435
2020-05-11,0,2.21175325680667,1.10802096375663,2.01480103839746,0.128689694400583,1.7756609114363,0.440005984081384,0,0.454131059953247,0.281004647816875,0,1.07698852468727,1.09047091986674,3.39095970143597,0.351432085749429,0.211414702624079,0.326881776667833,1.24902419984387,0.613627751928709,1.70408844900686,1.36980672027177,0.572975605563593,0,0,0.88119356689532,0,0.652673350041771,0.322207508079353,0.902189162001597,0,1.78381897805011,0,1.72127408707926
2020-05-12,0,2.21175325680667,1.10802096375663,2.01480103839746,0.128689694400583,1.7234355905117,0.460006256085083,0,0.491975314949351,0.281004647816875,0,1.17489657238611,0.90872576655562,4.18883257236208,0.351432085749429,0.211414702624079,0.435842368890443,1.35310954983086,0.613627751928709,1.70408844900686,1.82640896036236,0.477479671302994,0,0,0.815919969347519,0,0.979010025062657,0.322207508079353,0.932262134068317,0,1.78381897805011,0,1.72127408707926
2020-05-13,0,2.21175325680667,1.10802096375663,1.70483164787477,0.128689694400583,1.41008366496412,0.480006528088782,0,0.605508079937663,0.140502323908437,0,1.17489657238611,0.726980613244496,4.98670544328819,0.351432085749429,0.211414702624079,0.566595079557576,1.35310954983086,0.767034689910886,1.87449729390754,2.28301120045295,0.572975605563593,0,0,0.718009573025816,0,0.979010025062657,0,0.992408078201756,0,1.62165361640919,0,1.72127408707926
2020-05-14,0,3.31762988521001,1.10802096375663,1.70483164787477,0.128689694400583,1.14895706034114,0.500006800092481,0,0.681196589929871,0.281004647816875,0,1.27280462008495,0.545235459933372,5.78457831421431,0.351432085749429,0,0.719139908669231,1.35310954983086,0.767034689910886,1.87449729390754,2.73961344054354,0.477479671302994,0,0,0.620099176704114,0,0.979010025062657,0,1.02248105026848,0,1.37840557394781,0,1.72127408707926
2020-05-15,0,3.31762988521001,1.10802096375663,1.54984695261343,0.128689694400583,1.04450641849194,0.520007072096181,0,0.794729354918183,0.281004647816875,0,1.32175864393438,0.545235459933372,6.38298296740889,0.351432085749429,0,0.871684737780887,1.45719489981785,0.767034689910886,1.87449729390754,3.19621568063413,0.477479671302994,0,0,0.587462377930213,0,1.30534670008354,0,1.08262699440192,0,1.37840557394781,0,1.72127408707926
2020-05-16,0,3.31762988521001,1.10802096375663,1.39486225735209,0.257379388801165,1.09673173941654,0.54000734409988,0,0.870417864910391,0.281004647816875,0,1.3707126677838,0.726980613244496,6.98138762060347,0.351432085749429,0,1.04602168533706,1.76945094977882,0.767034689910886,2.04490613880823,4.10942016081531,0.477479671302994,0,0,0.587462377930213,1.31872189473962,1.95802005012531,0,1.11269996646864,0,1.45948825476827,0.313180188221293,1.72127408707926
2020-05-17,0,4.42350651361334,1.23113440417404,1.54984695261343,0.257379388801165,1.25340770219033,0.580007888107278,0,0.983950629898702,0.421506971725312,0,1.41966669163322,0.726980613244496,7.38032405606653,0.351432085749429,0,1.22035863289324,2.08170699973979,0.920441627893063,2.21531498370891,5.47922688108708,0.477479671302994,0,0,0.620099176704114,1.31872189473962,2.61069340016708,0,1.17284591060208,0,1.62165361640919,0.626360376442586,1.72127408707926
2020-05-18,0,4.42350651361334,1.47736128500885,1.39486225735209,0.257379388801165,1.35785834403952,0.640008704118376,0,1.05963913989091,0.421506971725312,0,1.41966669163322,0.90872576655562,7.77926049152958,0.351432085749429,0,1.41648769889394,2.39396304970075,0.920441627893063,2.3857238286096,6.39243136126826,0.477479671302994,0,0,0.652735975478015,2.63744378947924,3.26336675020886,0,1.26306482680224,0,1.70273629722965,0.939540564663879,1.72127408707926
2020-05-19,0,4.42350651361334,1.72358816584365,1.54984695261343,0.257379388801165,1.41008366496412,0.720009792133173,0,1.13532764988312,0.421506971725312,0,1.46862071548264,1.09047091986674,7.97872870926111,0.351432085749429,0,1.63440888333916,2.60213374967473,0.920441627893063,2.55613267351029,7.30563584144944,0.477479671302994,0,0,0.750646371799717,2.63744378947924,3.26336675020886,0,1.38335671506912,0,1.78381897805011,0.939540564663879,1.72127408707926
2020-05-20,0,4.42350651361334,2.09292848709586,1.39486225735209,0.257379388801165,1.41008366496412,0.840011424155369,0,1.21101615987533,0.421506971725312,0,1.46862071548264,0.90872576655562,8.17819692699264,0.351432085749429,0,1.87412218622891,2.81030444964871,0.920441627893063,2.72654151841097,8.67544256172121,0.381983737042395,0,0,0.848556768121419,2.63744378947924,3.58970342522974,0,1.50364860333599,0,1.78381897805011,0.939540564663879,1.72127408707926
2020-05-21,0,4.42350651361334,2.46226880834808,1.54984695261343,0.386069083201748,1.41008366496412,0.980013328181263,0,1.24886041487143,0.421506971725312,0,1.56652876318148,1.09047091986674,8.17819692699264,0.351432085749429,0,2.09204337067413,3.01847514962269,0.920441627893063,2.89695036331166,9.58864704190239,0.477479671302994,0,0,0.979103963217022,2.63744378947924,3.58970342522974,0,1.65401346366959,0,1.86490165887057,0.939540564663879,1.72127408707926
2020-05-22,0,4.42350651361334,2.70849568918288,1.54984695261343,0.386069083201748,1.35785834403952,1.12001523220716,0,1.32454892486364,0.421506971725312,0,1.56652876318148,1.27221607317787,8.37766514472417,0.351432085749429,0,2.30996455511935,3.22664584959667,0.920441627893063,3.06735920821234,10.5018515220836,0.477479671302994,0,0,1.07701435953872,2.63744378947924,3.58970342522974,0,1.74423237986975,0,1.86490165887057,0.939540564663879,1.72127408707926
2020-05-23,2.10859251449657,4.42350651361334,2.95472257001769,1.54984695261343,0.514758777602331,1.25340770219033,1.26001713623305,0,1.40023743485585,0.421506971725312,0,1.56652876318148,1.63570637980012,8.57713336245569,0.351432085749429,0,2.48430150267553,3.33073119958366,0.920441627893063,3.23776805311303,10.9584537621742,0.477479671302994,0,0,1.14228795708653,2.63744378947924,3.91604010025063,0,1.77430535193647,0,1.94598433969103,1.25272075288517,1.93643334796416
2020-05-24,6.32577754348972,4.42350651361334,3.2009494508525,1.54984695261343,0.900827860804079,1.04450641849194,1.44001958426635,0,1.51377019984416,0.281004647816875,0,1.56652876318148,1.99919668642236,8.77660158018722,0.351432085749429,0.211414702624079,2.63684633178718,3.43481654957065,0.767034689910886,3.40817689801371,10.9584537621742,0.477479671302994,0,0,1.20756155463433,2.63744378947924,4.24237677527151,0,1.71415940780303,0,1.94598433969103,1.56590094110647,2.36675186973398
2020-05-25,11.2458267439817,4.42350651361334,3.44717633168731,1.54984695261343,1.15820724960524,0.992281097567345,1.62002203229964,0,1.66514721982857,0.281004647816875,0,1.51757473933206,2.36268699304461,8.97606979791875,0.351432085749429,0.211414702624079,2.81118327934336,3.43481654957065,0.767034689910886,3.40817689801371,11.4150560022647,0.572975605563593,0,0,1.33810874972993,2.63744378947924,4.89505012531328,0,1.74423237986975,0,2.02706702051149,1.87908112932776,2.58191113061888
2020-05-26,15.4630117729749,5.52938314201668,3.57028977210471,1.39486225735209,1.28689694400583,1.04450641849194,1.82002475233663,0,1.9300570048013,0.281004647816875,0,1.51757473933206,2.72617729966686,9.17553801565028,0.351432085749429,0.211414702624079,3.0508965822331,3.53890189955764,0.767034689910886,3.40817689801371,11.8716582423553,0.668471539824192,0,0,1.56656634114724,2.63744378947924,5.22138680033417,0,1.83445129606991,0,2.10814970133195,1.87908112932776,2.58191113061888
2020-05-27,19.680196801968,8.84701302722668,3.69340321252211,1.0848928668294,1.28689694400583,1.14895706034114,2.04002774437732,0,2.23281104477013,0.281004647816875,0,1.51757473933206,3.27141275960023,8.97606979791875,0.351432085749429,0.211414702624079,3.33419412201189,3.53890189955764,0.920441627893063,3.40817689801371,11.8716582423553,0.85946340834539,0,0,1.86029753011234,2.63744378947924,5.87406015037594,0,1.92467021227007,0,2.1892323821524,1.87908112932776,3.0122296523887
2020-05-28,24.60024600246,12.1646429124367,3.81651665293952,0.929908171568058,1.15820724960524,1.25340770219033,2.28003100842171,0,2.64909784972728,0.421506971725312,0.402153936483807,1.51757473933206,3.63490306622248,8.97606979791875,0.351432085749429,0.211414702624079,3.57390742490164,3.53890189955764,0.920441627893063,3.23776805311303,12.3282604824459,1.05045527686659,0,0,2.18666551785135,2.63744378947924,6.52673350041771,0,2.01488912847023,0,2.27031506297286,2.19226131754905,3.0122296523887
2020-05-29,30.9260235459497,14.3763961692434,4.06274353377433,0.774923476306715,1.28689694400583,1.35785834403952,2.50003400046241,0,3.10322890968052,0.421506971725312,0.402153936483807,1.56652876318148,3.99839337284473,8.77660158018722,0.351432085749429,0.211414702624079,3.81362072779138,3.64298724954463,1.07384856587524,3.23776805311303,12.7848627225365,1.24144714538779,0,0,2.41512310926865,2.63744378947924,7.17940685045948,0,2.13518101673711,0,2.35139774379332,2.19226131754905,3.0122296523887
2020-05-30,40.7661219469338,15.4822727976467,4.55519729544394,0.929908171568058,1.41558663840641,1.46230898588872,2.7000367204994,0,3.70873698961819,0.421506971725312,0.402153936483807,1.6154827870309,4.18013852615585,8.57713336245569,0.175716042874714,0.211414702624079,3.94437343845851,3.74707259953162,1.22725550385742,3.23776805311303,13.6980672027177,1.33694307964838,0,0,2.57830710313816,2.63744378947924,8.15841687552214,0,2.19532696087055,0,2.27031506297286,2.50544150577034,3.0122296523887
2020-05-31,52.0119486909155,15.4822727976467,5.29387793794836,0.929908171568058,1.54427633280699,1.56675962773791,2.84003862452529,0,4.31424506955585,0.56200929563375,0.402153936483807,1.66443681088033,3.99839337284473,8.17819692699264,0.351432085749429,0.211414702624079,4.05333403068112,4.05932864949258,1.53406937982177,2.89695036331166,15.0678739229895,1.43243901390898,0,0.474671527303106,2.67621749945986,2.63744378947924,8.81109022556391,0.322207508079353,2.25547290500399,0,2.02706702051149,2.81862169399164,2.79707039150379
2020-06-01,61.1491829204006,15.4822727976467,5.90944514003538,1.0848928668294,1.67296602720758,1.7234355905117,3.00004080055489,0,4.88190889449741,0.56200929563375,0.402153936483807,1.76234485857917,3.99839337284473,7.57979227379805,0.175716042874714,0.211414702624079,4.16229462290373,4.26749934946656,1.68747631780395,2.89695036331166,15.5244761630801,1.52793494816958,0,0.474671527303106,2.77412789578156,2.63744378947924,9.46376357560568,0.322207508079353,2.37576479327087,0,1.78381897805011,3.44498207043422,2.79707039150379
2020-06-02,64.6635037778949,16.58814942605,6.27878546128759,1.0848928668294,1.67296602720758,1.8278862323609,3.14004270458078,0,5.26035144445845,0.56200929563375,0.402153936483807,1.86025290627801,4.18013852615585,6.98138762060347,0.175716042874714,0.211414702624079,4.33663157045991,4.37158469945355,1.84088325578613,2.89695036331166,15.0678739229895,1.62343088243018,0,0.474671527303106,2.90467509087717,2.63744378947924,9.79010025062657,0.322207508079353,2.58627559773791,0,1.78381897805011,4.07134244687681,3.0122296523887
2020-06-03,66.0692321208926,16.58814942605,6.401898901705,1.0848928668294,1.67296602720758,1.98456219513469,3.30004488061038,0,5.52526122943117,0.56200929563375,0.402153936483807,2.00711497782627,4.18013852615585,6.38298296740889,0.175716042874714,0.211414702624079,4.53276063646061,4.57975539942753,1.68747631780395,2.72654151841097,14.6112716828989,1.71892681669078,0,0.474671527303106,2.96994868842497,2.63744378947924,10.1164369256475,0.322207508079353,2.79678640220495,0,1.94598433969103,5.01088301154069,3.44254817415851
2020-06-04,66.0692321208926,16.58814942605,6.401898901705,0.929908171568058,1.80165572160816,2.08901283698388,3.40004624062887,0.752275633792221,5.7523267594078,0.421506971725312,0.402153936483807,2.10502302552512,4.18013852615585,5.58511009648278,0.175716042874714,0.422829405248159,4.72888970246131,4.68384074941452,1.84088325578613,2.72654151841097,14.1546694428083,1.90991868521198,1.13948426941966,0.949343054606212,3.10049588352057,3.95616568421885,10.7691102756892,0.322207508079353,3.03737017873871,0,2.1892323821524,6.26360376442586,3.65770743504342
2020-06-05,68.1778246353892,16.58814942605,6.5250123421224,1.0848928668294,1.80165572160816,2.19346347883308,3.56004841665847,0.752275633792221,5.94154803438832,0.56200929563375,0.402153936483807,2.20293107322396,4.36188367946698,4.98670544328819,0.175716042874714,0.422829405248159,4.88143453157297,4.78792609940151,1.84088325578613,2.89695036331166,13.6980672027177,2.19640648799377,1.13948426941966,0.949343054606212,3.23104307861617,3.95616568421885,10.7691102756892,0.644415016158706,3.24788098320575,0,2.35139774379332,7.20314432908974,3.87286669592833
2020-06-06,73.0978738358812,16.58814942605,6.77123922295721,1.23987756209074,1.80165572160816,2.19346347883308,3.70005032068436,0.752275633792221,6.09292505437273,0.702511619542187,0.402153936483807,2.3008391209228,4.36188367946698,4.18883257236208,0.351432085749429,0.422829405248159,4.96860300535105,4.78792609940151,1.9942901937683,2.89695036331166,12.7848627225365,2.67388615929677,2.27896853883932,1.42401458190932,3.42686387125958,3.95616568421885,10.4427736006683,0.96662252423806,3.39824584353935,0,2.51356310543424,8.14268489375362,4.08802595681323
2020-06-07,79.4236513793709,16.58814942605,7.01746610379202,1.39486225735209,2.05903511040932,2.14123815790848,3.84005222471026,0.752275633792221,6.20645781936105,0.843013943450625,0.402153936483807,2.39874716862165,4.72537398608923,3.5904279191675,0.702864171498858,0.422829405248159,5.0121872422401,4.78792609940151,1.84088325578613,3.06735920821234,12.3282604824459,3.24686176486036,2.27896853883932,1.42401458190932,3.59004786512908,5.27488757895847,10.1164369256475,1.28883003231741,3.48846475973951,0,2.5946457862547,8.76904527019621,4.30318521769814
2020-06-08,83.6408364083641,16.58814942605,7.01746610379202,1.54984695261343,2.31641449921049,2.19346347883308,4.02005467274355,0.752275633792221,6.43352334933767,1.1240185912675,0.402153936483807,2.49665521632049,4.72537398608923,3.19149148370444,1.05429625724829,0.422829405248159,5.03397936068462,4.78792609940151,1.9942901937683,3.06735920821234,12.3282604824459,3.81983737042395,3.41845280825898,1.89868610921242,3.81850545654639,3.95616568421885,9.79010025062657,1.93324504847612,3.57868367593967,0,2.91897650953654,9.70858583486009,4.51834447858305
2020-06-09,84.343700579863,17.6940260544534,7.14057954420942,1.54984695261343,2.44510419361107,2.40236476253147,4.24005766478424,0.752275633792221,6.84981015429481,1.40502323908437,0.402153936483807,2.54560924016991,4.72537398608923,3.19149148370444,1.05429625724829,0.422829405248159,5.03397936068462,4.8920114493885,2.14769713175048,3.06735920821234,12.7848627225365,4.29731704172695,4.55793707767864,1.89868610921242,4.01432624918979,3.95616568421885,10.1164369256475,2.57766006463483,3.63882962007311,0,3.32438991363884,10.9613065877453,4.51834447858305
2020-06-10,85.0465647513618,18.7999026828567,7.01746610379202,1.54984695261343,2.44510419361107,2.66349136715445,4.52006147283603,0.752275633792221,7.30394121424806,1.82653021080969,0.402153936483807,2.64351728786875,4.90711913940035,3.19149148370444,1.230012300123,0.634244107872238,5.0121872422401,4.8920114493885,2.30110406973266,2.89695036331166,13.2414649626271,4.67930077876934,4.55793707767864,2.37335763651553,4.275420639381,3.95616568421885,9.79010025062657,3.22207508079353,3.69897556420655,0.432153985107974,3.97305136020251,12.2140273406304,4.73350373946795
2020-06-11,85.0465647513618,19.90577931126,7.01746610379202,1.54984695261343,2.31641449921049,2.92461797177744,4.80006528088782,0.752275633792221,7.83376078419352,2.10753485862656,0.804307872967615,2.69247131171817,4.72537398608923,3.39095970143597,1.230012300123,0.634244107872238,5.03397936068462,4.99609679937549,2.45451100771483,2.89695036331166,14.1546694428083,5.06128451581174,5.6974213470983,2.37335763651553,4.5038782307983,3.95616568421885,9.79010025062657,3.86649009695224,3.75912150833999,0.432153985107974,4.54063012594573,13.4667480935156,4.73350373946795
2020-06-12,85.7494289228607,21.0116559396634,7.01746610379202,1.70483164787477,2.31641449921049,3.23796989732502,5.10006936094331,0.752275633792221,8.28789184414676,2.38853950644344,0.804307872967615,2.79037935941702,4.72537398608923,3.5904279191675,1.230012300123,0.845658810496317,5.03397936068462,4.99609679937549,2.45451100771483,3.06735920821234,15.0678739229895,5.53876418711473,5.6974213470983,2.37335763651553,4.76497262098951,3.95616568421885,10.1164369256475,4.51090511311094,3.84934042454015,0.864307970215947,5.02712621086849,14.0931084699582,4.94866300035286
2020-06-13,85.0465647513618,21.0116559396634,6.89435266337461,1.85981634313612,2.18772480480991,3.44687118102341,5.3600728969914,0.752275633792221,8.51495737412339,2.66954415426031,0.804307872967615,2.93724143096528,4.36188367946698,3.5904279191675,1.230012300123,0.845658810496317,5.07756359757367,5.10018214936248,2.45451100771483,3.5785857429144,15.9810784031706,6.11173979267833,5.6974213470983,2.37335763651553,5.02606701118071,3.95616568421885,10.1164369256475,4.8331126211903,3.96963231280703,1.29646195532392,5.1892915725094,13.7799282817369,5.16382226123777
2020-06-14,82.9379722368652,22.1175325680667,6.77123922295721,2.1697857336588,1.80165572160816,3.6035471437972,5.64007670504319,0.752275633792221,8.6284901391117,2.81004647816875,1.20646180945142,3.18201155021239,4.18013852615585,3.78989613689903,1.40572834299772,0.845658810496317,5.14293995290723,5.20426749934947,2.45451100771483,3.91940343271577,16.8942828833518,6.58921946398132,5.6974213470983,2.37335763651553,5.31979820014582,3.95616568421885,10.1164369256475,5.15532012926965,4.11999717314063,1.29646195532392,5.27037425332986,13.7799282817369,5.16382226123777
2020-06-15,80.8293797223686,22.1175325680667,7.01746610379202,2.94470920996552,1.54427633280699,3.91689906934478,6.10008296112827,0.752275633792221,9.19615396405326,2.95054880207719,1.20646180945142,3.47573569330891,4.18013852615585,3.78989613689903,1.58144438587243,1.0570735131204,5.23010842668532,5.51652354931043,2.45451100771483,4.43062996741783,17.3508851234424,7.35318693806611,5.6974213470983,2.37335763651553,5.58089259033703,3.95616568421885,10.4427736006683,6.12194265350771,4.39065392174111,1.72861594043189,5.67578765743216,13.4667480935156,5.37898152212268
2020-06-16,80.1265155508698,21.0116559396634,7.87926018671384,4.95951024836297,1.41558663840641,4.49137759951535,6.86009329726884,0.752275633792221,10.4450143789247,3.09105112598562,1.20646180945142,3.91632190795371,4.5436288327781,3.98936435463055,1.93287647162186,1.47990291836855,5.31727690046341,6.03695029924538,2.45451100771483,4.60103881231851,17.807487363533,8.5946340834539,5.6974213470983,2.37335763651553,5.84198698052823,5.27488757895847,11.421783625731,7.73298019390448,4.90189444687534,2.16076992553987,6.72986250809813,14.0931084699582,5.80930004389249
2020-06-17,79.4236513793709,17.6940260544534,8.98728115047048,8.36917354411252,1.54427633280699,5.3269827343089,7.82010635344641,1.50455126758444,12.1858501087455,3.23155344989406,1.60861574593523,4.40586214644792,5.08886429271147,4.38830079009361,2.28430855737129,1.69131762099263,5.38265325579698,6.66146239916732,2.45451100771483,4.7714476572192,18.7206918437142,10.0270730973629,5.6974213470983,2.37335763651553,6.07044457194554,7.91233136843771,12.4007936507937,9.98843275045995,5.5935728044099,3.02507789575582,8.1893507628664,15.6590094110647,6.0244593047774
2020-06-18,78.0179230363732,14.3763961692434,10.2184155546445,11.7788368398621,1.67296602720758,6.16258786910246,8.80011968162767,2.25682690137666,13.8888415835701,3.23155344989406,1.20646180945142,4.94435640879156,5.81584490595597,4.78723722555667,2.81145668599543,2.32556172886487,5.51340596646411,7.39005984907624,2.30110406973266,4.94185650211989,19.1772940838048,11.5550080455325,6.83690561651796,2.84802916381864,6.33153896213674,10.5497751579169,14.0324770258981,12.2438853070154,6.3453971060779,3.45723188086379,9.72992169845513,16.9117301639498,6.45477782654721
2020-06-19,74.5036021788789,13.27051954084,11.0802096375663,14.8785307450889,1.67296602720758,6.73706639927302,9.66013137778674,3.00910253516889,15.2512347634299,3.51255809771094,1.60861574593523,5.38494262343635,6.72457067251159,4.98670544328819,3.16288877174486,3.17122053936119,5.66595079557576,8.11865729898517,2.30110406973266,5.28267419192126,19.6338963238954,12.7964551909202,6.83690561651796,2.84802916381864,6.69054374864965,13.1872189473962,15.0114870509607,13.8549228474122,7.00700249154574,4.32153985107974,11.0272445915825,18.4776311050563,7.10025560920193
2020-06-20,66.7720962923915,15.4822727976467,11.3264365184012,17.5132705645318,1.80165572160816,7.05041832482061,10.3001400819051,3.76137816896111,15.9702756083559,3.93406506943625,2.01076968241904,5.7276207903823,7.99678674568946,5.38564187875125,3.51432085749429,4.43970875510566,5.92745621691003,8.84725474889409,2.14769713175048,5.79390072662331,19.1772940838048,13.9424064020474,6.83690561651796,2.84802916381864,7.18009573025816,14.5059408421358,15.6641604010025,14.8215453716503,7.63853490494685,4.75369383618771,11.9191540806075,19.4171716697202,8.17605191362647
2020-06-21,56.2291337199086,17.6940260544534,11.4495499588186,20.3029950792359,1.93034541600874,7.1548689666698,10.8601476980087,4.51365380275333,16.3487181583169,4.35557204116156,2.01076968241904,5.9723909096294,9.45074797217845,5.58511009648278,3.690036900369,6.34244107872238,6.23254587513334,9.47176684881603,1.9942901937683,6.81635379602743,18.7206918437142,14.8018698103928,6.83690561651796,2.84802916381864,7.76755810818838,15.8246627368754,15.9904970760234,15.1437528797296,8.23999434628125,5.18584782129568,12.7299808888121,20.0435320461628,9.46700747893591
2020-06-22,48.4976278334212,22.1175325680667,11.572663399236,22.3177961176334,2.18772480480991,7.25931960851899,11.3601544981012,6.01820507033777,16.765004963274,5.05808366070375,2.41292361890284,6.26611505272593,11.0864543519786,5.98404653194583,4.04146898611843,8.03375869971501,6.51584341491213,10.3044496487119,1.9942901937683,7.66839802053086,19.1772940838048,15.5658372844776,7.97638988593762,2.84802916381864,8.35502048611859,17.143384631615,16.3168337510443,15.465960387809,8.75123487141549,6.05015579151163,13.3786423353758,20.6698924226053,10.5428037833604
