NOM_REGION,CLAVE_REGION,NOM_MUN,CVEGEO,POBTOT,POB_HOM,POR_HOM,POB_MUJ,POR_MUJ,POB_EDAD_0_14,POR_EDAD_0_14,POB_EDAD_15_64,POR_EDAD_15_64,POB_EDAD_65+,POR_EDAD_65+,SUPERFICIE,DENSIDAD,POB_RURAL,POB_ETNIA,POB_MIGRANTE,POBREZA_ING,POBREZA_ING_EXTR,POBREZA_MULTI,MARGINACION_1,VULNERABILIDAD_SOCIAL,PRIORIDAD_SOCIAL,REZAGO_SOCIAL_1,IMN_num,REZAGO_SOCIAL_NUM,longitud,latitud,Hospitalizados,Muertes,Positivos,TASA_HospitalizadoS,TASA_Muertes,TASA_Positivos
CHIAPAS,7,PIJIJIAPAN,7069,51193.0,26082.0,50.95,25111.0,49.05,14518.0,28.36,31756.0,62.03,4915.0,9.6,176034.55,0.29,64.41,1.62,,68.26,17.79,,Alto,,,Bajo,0.82,-0.05,-93.21,15.69,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,EL PORVENIR,7070,12263.0,6159.0,50.22,6104.0,49.78,4408.0,35.95,6923.0,56.45,891.0,7.27,8338.15,1.47,100.0,6.65,,94.63,14.13,,Medio,,,Medio,0.83,0.53,-92.28,15.46,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,VILLA COMALTITLAN,7071,30297.0,14719.0,48.58,15578.0,51.42,9048.0,29.86,18712.0,61.76,2535.0,8.37,44992.81,0.67,72.86,1.1,,55.45,13.7,,Alto,,,Bajo,0.82,0.08,-92.58,15.21,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,PUEBLO NUEVO SOLISTAHUACAN,7072,29636.0,15204.0,51.3,14432.0,48.7,11406.0,38.49,16911.0,57.06,1287.0,4.34,24769.05,1.2,56.79,41.89,,92.09,43.48,,Alto,,,Alto,0.79,1.12,-92.9,17.16,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,RAYON,7073,10866.0,5518.0,50.78,5348.0,49.22,3815.0,35.11,6458.0,59.43,593.0,5.46,6775.53,1.6,36.87,57.16,,85.32,30.11,,Alto,,,Medio,0.81,0.77,-93.01,17.2,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,REFORMA,7074,44829.0,22921.0,51.13,21908.0,48.87,13995.0,31.22,28058.0,62.59,2771.0,6.18,43434.59,1.03,35.27,1.39,,56.78,14.67,,Bajo,,,Muy bajo,0.88,-0.72,-93.15,17.87,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,LAS ROSAS,7075,28829.0,14695.0,50.97,14134.0,49.03,8976.0,31.14,17957.0,62.29,1896.0,6.58,23585.74,1.22,26.48,13.43,,89.62,38.13,,Alto,,,Alto,0.78,1.05,-92.37,16.36,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SABANILLA,7076,29889.0,14968.0,50.08,14921.0,49.92,10611.0,35.5,17680.0,59.15,1598.0,5.35,25011.65,1.2,100.0,86.83,,93.4,32.86,,Alto,,,Alto,0.77,1.36,-92.55,17.28,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SALTO DE AGUA,7077,64251.0,32405.0,50.44,31846.0,49.56,21730.0,33.82,38691.0,60.22,3830.0,5.96,122852.49,0.52,90.38,86.82,,86.37,31.21,,Muy alto,,,Alto,0.75,1.25,-92.33,17.56,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SAN CRISTOBAL DE LAS CASAS,7078,215874.0,113582.0,52.61,102292.0,47.39,61981.0,28.71,143178.0,66.32,10562.0,4.89,39541.64,5.46,14.99,48.11,,66.12,24.99,,Bajo,,,Bajo,0.87,-0.12,-92.64,16.74,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SAN FERNNANDO,7079,41793.0,20921.0,50.06,20872.0,49.94,12560.0,30.05,26636.0,63.73,2589.0,6.19,35847.68,1.17,71.61,4.76,,62.2,14.45,,Medio,,,Bajo,0.83,0.0,-93.21,16.87,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SILTEPEC,7080,25937.0,12911.0,49.78,13026.0,50.22,9457.0,36.46,14798.0,57.05,1682.0,6.48,88315.22,0.29,100.0,0.99,,91.89,13.99,,Alto,,,Medio,0.8,0.56,-92.32,15.56,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SIMOJOVEL,7081,52935.0,27047.0,51.09,25888.0,48.91,21661.0,40.92,29201.0,55.16,2029.0,3.83,31436.47,1.68,72.39,85.3,,95.36,60.86,,Muy alto,,,Alto,0.76,1.51,-92.72,17.14,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SITALA,7082,15518.0,7894.0,50.87,7624.0,49.13,6474.0,41.72,8510.0,54.84,534.0,3.44,10558.48,1.47,100.0,97.51,,97.17,69.6,,Muy alto,,,Muy alto,0.56,4.17,-92.31,17.03,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SOCOLTENNANGO,7083,19092.0,9679.0,50.7,9413.0,49.3,5702.0,29.87,12009.0,62.9,1381.0,7.23,63628.36,0.3,72.53,11.85,,73.87,19.21,,Alto,,,Medio,0.81,0.32,-92.35,16.24,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SOLOSUCHIAPA,7084,8561.0,4217.0,49.26,4344.0,50.74,2917.0,34.07,5040.0,58.87,604.0,7.06,15639.19,0.55,100.0,32.32,,75.54,22.28,,Alto,,,Medio,0.82,0.37,-93.03,17.43,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SOYALO,7085,10890.0,5425.0,49.82,5465.0,50.18,3595.0,33.01,6615.0,60.74,680.0,6.24,9629.21,1.13,100.0,43.54,,90.43,34.83,,Alto,,,Medio,0.82,0.42,-92.93,16.89,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SUCHIAPA,7086,25627.0,12871.0,50.22,12756.0,49.78,7620.0,29.73,16322.0,63.69,1682.0,6.56,28488.9,0.9,23.63,1.44,,70.94,23.09,,Medio,,,Bajo,0.85,-0.28,-93.1,16.62,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SUCHIATE,7087,41672.0,21191.0,50.85,20481.0,49.15,13396.0,32.15,25821.0,61.96,2453.0,5.89,23806.9,1.75,45.81,0.61,,62.75,15.44,,Alto,,,Medio,0.8,0.6,-92.15,14.68,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SUNUAPA,7088,2308.0,1133.0,49.09,1175.0,50.91,754.0,32.67,1382.0,59.88,172.0,7.45,7833.83,0.29,100.0,2.56,,66.31,16.38,,Alto,,,Medio,0.81,0.22,-93.24,17.49,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TAPACHULA,7089,353706.0,182096.0,51.48,171610.0,48.52,97458.0,27.55,227836.0,64.41,25575.0,7.23,98954.61,3.57,31.93,2.41,,58.49,17.1,,Bajo,,,Bajo,0.87,-0.4,-92.26,14.91,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TAPALAPA,7090,4547.0,2338.0,51.42,2209.0,48.58,1600.0,35.19,2551.0,56.1,396.0,8.71,6616.69,0.69,100.0,96.2,,78.8,27.15,,Alto,,,Medio,0.81,0.61,-93.1,17.19,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TAPILULA,7091,13592.0,7030.0,51.72,6562.0,48.28,4302.0,31.65,8388.0,61.71,902.0,6.64,4263.34,3.19,38.04,17.93,,73.12,16.14,,Bajo,,,Bajo,0.86,-0.07,-93.02,17.25,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TECPATAN,7092,21426.0,10762.0,50.23,10664.0,49.77,6668.0,31.12,13005.0,60.7,1752.0,8.18,101516.85,0.21,100.0,28.88,,83.23,30.79,,Alto,,,Medio,0.79,0.32,-93.31,17.14,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TENEJAPA,7093,48162.0,24854.0,51.6,23308.0,48.4,19937.0,41.4,26210.0,54.42,2015.0,4.18,19294.76,2.5,100.0,99.44,,97.08,47.81,,Alto,,,Alto,0.78,1.68,-92.51,16.82,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TEOPISCA,7094,49499.0,25555.0,51.63,23944.0,48.37,17908.0,36.18,29220.0,59.03,2371.0,4.79,28454.0,1.74,59.51,53.27,,91.58,37.09,,Alto,,,Alto,0.78,1.26,-92.47,16.54,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TILA,7096,83505.0,41804.0,50.06,41701.0,49.94,25527.0,30.57,41867.0,50.14,4339.0,5.2,80161.24,1.04,79.61,84.81,,98.07,56.03,,Muy alto,,,Alto,0.76,1.75,-92.43,17.3,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TONALA,7097,91913.0,46632.0,50.73,45281.0,49.27,25307.0,27.53,58493.0,63.64,8104.0,8.82,164132.36,0.56,51.18,0.91,,60.94,16.98,,Bajo,,,Bajo,0.86,-0.55,-93.75,16.09,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TOTOLAPA,7098,7211.0,3571.0,49.52,3640.0,50.48,2374.0,32.92,4420.0,61.3,417.0,5.78,16917.41,0.43,100.0,11.33,,94.14,40.98,,Alto,,,Medio,0.78,0.72,-92.68,16.54,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,LA TRINITARIA,7099,83111.0,42999.0,51.74,40112.0,48.26,25510.0,30.69,51183.0,61.58,6414.0,7.72,161185.15,0.52,86.7,14.34,,87.76,31.11,,Alto,,,Medio,0.81,0.47,-92.05,16.12,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TUMBALA,7100,38025.0,19518.0,51.33,18507.0,48.67,13701.0,36.03,22024.0,57.92,2300.0,6.05,40248.77,0.94,100.0,98.86,,95.83,48.08,,Muy alto,,,Alto,0.74,1.67,-92.32,17.28,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TUXTLA GUTIERREZ,7101,604147.0,316623.0,52.41,287524.0,47.59,145953.0,24.16,413489.0,68.44,42523.0,7.04,33585.33,17.99,1.6,4.45,,46.17,9.77,,Muy bajo,,,Muy bajo,0.91,-1.07,-93.12,16.75,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TUXTLA CHICO,7102,41024.0,21247.0,51.79,19777.0,48.21,11741.0,28.62,25926.0,63.2,3353.0,8.17,16733.18,2.45,81.32,0.56,,64.58,19.53,,Alto,,,Bajo,0.82,0.05,-92.17,14.94,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TUZANTAN,7103,30302.0,15402.0,50.83,14900.0,49.17,9477.0,31.28,18441.0,60.86,2384.0,7.87,17601.61,1.72,100.0,1.53,,68.77,21.64,,Alto,,,Bajo,0.82,0.03,-92.42,15.15,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,TZIMOL,7104,16560.0,8442.0,50.98,8118.0,49.02,4597.0,27.76,10581.0,63.89,1382.0,8.35,36016.49,0.46,61.11,2.6,,80.97,20.93,,Medio,,,Medio,0.83,0.18,-92.19,16.18,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,UNION JUAREZ,7105,16008.0,8161.0,50.98,7847.0,49.02,4661.0,29.12,9744.0,60.87,1599.0,9.99,5858.88,2.73,100.0,3.02,,69.99,17.36,,Medio,,,Bajo,0.84,-0.14,-92.08,15.06,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,VENUSTIANO CARRANZA,7106,67292.0,33793.0,50.22,33499.0,49.78,19917.0,29.6,42499.0,63.16,4810.0,7.15,136634.33,0.49,64.16,29.99,,85.32,43.97,,Alto,,,Medio,0.8,0.54,-92.57,16.34,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,VILLA CORZO,7107,65643.0,33298.0,50.73,32345.0,49.27,20129.0,30.66,40601.0,61.85,4899.0,7.46,277032.35,0.24,54.07,10.09,,81.73,34.2,,Alto,,,Medio,0.8,0.23,-93.27,16.18,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,VILLAFLORES,7108,109536.0,55728.0,50.88,53808.0,49.12,31123.0,28.41,69626.0,63.56,8763.0,8.0,191004.17,0.57,58.37,3.65,,69.52,20.97,,Medio,,,Bajo,0.84,-0.25,-93.27,16.24,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,YAJALON,7109,40285.0,20695.0,51.37,19590.0,48.63,13861.0,34.41,24130.0,59.9,2282.0,5.66,20950.74,1.92,53.02,80.06,,90.4,40.58,,Alto,,,Alto,0.77,1.29,-92.33,17.17,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SAN LUCAS,7110,7526.0,3734.0,49.61,3792.0,50.39,2682.0,35.64,4408.0,58.57,436.0,5.79,9435.41,0.8,100.0,21.27,,87.77,37.61,,Alto,,,Medio,0.79,0.67,-92.72,16.61,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,ZINACANTAN,7111,45373.0,24258.0,53.46,21115.0,46.54,16480.0,36.32,26803.0,59.07,2089.0,4.6,19518.59,2.32,64.68,99.31,,96.85,53.86,,Muy alto,,,Muy alto,0.73,2.29,-92.72,16.76,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SAN JUAN CANCUC,7112,37948.0,19431.0,51.2,18517.0,48.8,17018.0,44.85,19720.0,51.97,1206.0,3.18,17341.16,2.19,77.66,99.87,,99.26,65.64,,Muy alto,,,Muy alto,0.69,2.95,-92.37,16.89,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,ALDAMA,7113,8480.0,4440.0,52.36,4040.0,47.64,3758.0,44.32,4472.0,52.74,250.0,2.95,2686.8,3.16,100.0,99.94,,98.95,58.98,,Alto,,,Alto,0.77,1.69,-92.69,16.92,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,BENEMERITO DE LAS AMERICAS,7114,23603.0,11789.0,49.95,11814.0,50.05,8857.0,37.52,13698.0,58.03,1015.0,4.3,108851.53,0.22,57.52,37.32,,75.85,23.15,,Alto,,,Medio,0.81,0.41,-90.65,16.52,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,MARAVILLA TENEJAPA,7115,14714.0,7382.0,50.17,7332.0,49.83,5884.0,39.99,8213.0,55.82,617.0,4.19,54566.58,0.27,100.0,55.27,,95.36,51.11,,Muy alto,,,Alto,0.76,1.65,-91.3,16.14,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,MARQUES DE COMILLAS,7116,12892.0,6394.0,49.6,6498.0,50.4,4903.0,38.03,7428.0,57.62,561.0,4.35,91354.71,0.14,100.0,54.93,,77.16,22.99,,Alto,,,Medio,0.77,0.85,-90.77,16.33,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,MONTECRISTO DE GUERRERO,7117,8412.0,4197.0,49.89,4215.0,50.11,3069.0,36.48,4902.0,58.27,441.0,5.24,19939.9,0.42,100.0,2.69,,92.53,21.1,,Alto,,,Medio,0.8,0.64,-92.62,15.69,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SAN ANDRES DURAZNAL,7118,6047.0,3119.0,51.58,2928.0,48.42,2535.0,41.92,3261.0,53.93,251.0,4.15,3838.57,1.58,100.0,98.36,,98.52,61.28,,Alto,,,Alto,0.77,1.69,-92.8,17.13,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,SANTIAGO EL PINAR,7119,4959.0,2508.0,50.57,2451.0,49.43,2174.0,43.84,2645.0,53.34,140.0,2.82,1657.0,2.99,100.0,100.0,,97.29,59.92,,Muy alto,,,Muy alto,0.75,1.87,-92.71,16.94,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,CAPITAN LUIS ANGEL VIDAL,7120,4315.0,2041.0,47.3,2274.0,52.7,1514.0,35.09,2584.0,59.88,217.0,5.03,225.4,19.14,100.0,0.65,,92.11,19.38,,Alto,,,Alto,0.78,1.14,-92.63,15.6,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,RINCON CHAMULA SAN PEDRO,7121,8718.0,4691.0,53.81,4027.0,46.19,3618.0,41.5,4724.0,54.19,376.0,4.31,77.93,111.87,22.78,93.61,,97.88,56.64,,Alto,,,Alto,0.78,1.7,-92.94,17.21,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,EL PARRAL,7122,15587.0,7996.0,51.3,7591.0,48.7,4437.0,28.47,9734.0,62.45,1412.0,9.06,369.9,42.14,23.34,4.95,,77.6,23.06,,Medio,,,Bajo,0.84,-0.13,-93.01,16.37,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,EMILIANO ZAPATA,7123,10783.0,5412.0,50.19,5371.0,49.81,2983.0,27.66,6898.0,63.97,902.0,8.37,179.14,60.19,51.4,24.66,,72.2,25.81,,Medio,,,Bajo,0.83,-0.07,-92.9,16.54,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,MEZCALAPA,7124,23847.0,12148.0,50.94,11699.0,49.06,8173.0,34.27,14106.0,59.15,1552.0,6.51,847.31,28.14,66.59,33.82,,79.7,28.17,,Alto,,,Medio,0.8,0.34,-93.6,17.19,0.0,0.0,0.0,0.0,0.0,0.0
CHIAPAS,7,HONDURAS DE LA SIERRA,7125,11650.0,5753.0,49.38,5897.0,50.62,4192.0,35.98,6813.0,58.48,645.0,5.54,200.0,58.25,100.0,0.34,,,,,Alto,,,Medio,0.78,0.83,-92.48,15.59,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,AHUMADA,8001,14635.0,7258.0,49.59,7377.0,50.41,4689.0,32.04,9015.0,61.6,927.0,6.33,1697530.63,0.01,28.19,0.85,,37.88,1.94,,Muy bajo,,,Muy bajo,0.91,-0.82,-106.51,30.62,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,ALDAMA,8002,26047.0,13205.0,50.7,12842.0,49.3,6863.0,26.35,17057.0,65.49,2125.0,8.16,920246.4,0.03,13.36,1.65,,25.38,1.07,,Muy bajo,,,Muy bajo,0.93,-1.17,-105.91,28.84,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,ALLENDE,8003,8487.0,4231.0,49.85,4256.0,50.15,1944.0,22.91,5322.0,62.71,1221.0,14.39,211812.51,0.04,100.0,3.06,,21.27,1.25,,Muy bajo,,,Muy bajo,0.9,-0.98,-105.4,26.94,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,AQUILES SERDAN,8004,24344.0,10850.0,44.57,13494.0,55.43,6373.0,26.18,17219.0,70.73,667.0,2.74,49382.79,0.49,17.67,2.03,,30.07,1.25,,Muy bajo,,,Muy bajo,0.94,-1.17,-105.89,28.59,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,ASCENSION,8005,26093.0,12862.0,49.29,13231.0,50.71,7929.0,30.39,16304.0,62.48,1774.0,6.8,1296091.26,0.02,19.1,3.28,,43.51,6.13,,Muy bajo,,,Bajo,0.89,-0.68,-108.0,31.09,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,BACHINIVA,8006,5807.0,2865.0,49.34,2942.0,50.66,1377.0,23.71,3547.0,61.08,882.0,15.19,95003.05,0.06,100.0,5.29,,12.19,0.9,,Bajo,,,Bajo,0.88,-0.59,-107.25,28.76,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,BALLEZA,8007,16440.0,8298.0,50.47,8142.0,49.53,5552.0,33.77,9559.0,58.14,1329.0,8.08,532898.87,0.03,100.0,57.07,,64.34,33.48,,Muy alto,,,Muy alto,0.58,3.33,-106.35,26.95,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,BATOPILAS DE MANUEL GOMEZ MORIN,8008,11270.0,5673.0,50.34,5597.0,49.66,4353.0,38.62,6168.0,54.73,748.0,6.64,212138.67,0.05,100.0,67.69,,92.21,64.85,,Muy alto,,,Muy alto,0.34,6.83,-107.74,27.03,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,BOCOYNA,8009,23351.0,12373.0,52.99,10978.0,47.01,6859.0,29.37,14599.0,62.52,1890.0,8.09,269153.14,0.09,54.0,16.79,,56.51,12.22,,Alto,,,Medio,0.8,0.92,-107.59,27.84,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,BUENAVENTURA,8010,25146.0,12637.0,50.25,12509.0,49.75,7328.0,29.14,15734.0,62.57,2071.0,8.24,792943.94,0.03,41.22,5.42,,46.8,6.6,,Muy bajo,,,Muy bajo,0.9,-0.81,-107.47,29.84,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,CAMARGO,8011,49499.0,25052.0,50.61,24447.0,49.39,12240.0,24.73,32560.0,65.78,4672.0,9.44,1368236.41,0.04,15.11,2.55,,27.19,1.63,,Muy bajo,,,Muy bajo,0.93,-1.15,-105.17,27.69,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,CARICHI,8012,8113.0,4117.0,50.75,3996.0,49.25,2668.0,32.89,4559.0,56.19,886.0,10.92,257686.8,0.03,100.0,53.78,,55.32,25.4,,Muy alto,,,Muy alto,0.57,3.49,-107.06,27.92,0.0,0.0,0.0,0.0,0.0,0.0
CHIHUAHUA,8,CASAS GRANDES,8013,11815.0,5790.0,49.01,6025.0,50.99,3258.0,27.58,7342.0,62.14,1205.0,10.2,376538.92,0.03,39.62,3.64,,32.7,3.65,,Muy bajo,,,Muy bajo,0.9,-0.85,-107.95,30.38,0.0,0.0,0.0,0.0,0.0,0.0
